"Group1","Group2","Z","P.unadj","P.adj","Significant"
"Edmonds Marina","Everett Harbor",-0.182243638270152,0.8554,0.9753,"No"
"Edmonds Marina","Miller Creek",-0.166566766160891,0.8677,0.9753,"No"
"Friday Harbor","Salmon Bay, Commodore Park",-0.165248741508102,0.8687,0.9753,"No"
"Elliot Bay Myrtle Edwards","Squaxin Island",0.156986304432697,0.8753,0.9753,"No"
"Elliott Bay, Harbor Island, Pier 17","Williams Olson Park",0.174405202215521,0.8615,0.9753,"No"
"Arroyo Beach","Chimacum Creek delta",0.159567213019709,0.8732,0.9754,"No"
"Blair Waterway Two","North Camano",-0.158728330106261,0.8739,0.9754,"No"
"Skiff Point","South of Skunk Island",-0.164607157147234,0.8693,0.9754,"No"
"Rocky Point","Thea Foss Waterway",-0.183012981220223,0.8548,0.9754,"No"
"Shilshole Bay","West Bay Park",-0.180284029256494,0.8569,0.9754,"No"
"Edmonds Marina","Hood Canal Holly",-0.173162625788204,0.8625,0.9756,"No"
"Elliott Bay, Harbor Island, Pier 17","Jamestown",-0.155273924777026,0.8766,0.9756,"No"
"Manchester, Stormwater Outfall","Thea Foss Waterway",0.155746938871387,0.8762,0.9756,"No"
"Rich Passage","Three Tree Point",-0.154809112078946,0.877,0.9756,"No"
"Des Moines Marina","Penrose Point State Park",0.166566766160891,0.8677,0.9757,"No"
"Minter Bay","Port Angeles Yacht Club",0.155989472817473,0.876,0.9757,"No"
"Aiston Preserve","Shilshole Bay",0.182243638270152,0.8554,0.9757,"No"
"Elliott Bay, Harbor Island, Pier 17","Salmon Bay, Commodore Park",-0.158728330106261,0.8739,0.9758,"No"
"Des Moines Marina","Madrona Pont",0.152849503065288,0.8785,0.9761,"No"
"Brackenwood Lane","Squaxin Island",-0.152849503065288,0.8785,0.9765,"No"
"Mukilteo","Shilshole Bay",-0.150889894051631,0.8801,0.9774,"No"
"Purdy, Dexters","Thea Foss Waterway",-0.149963232918603,0.8808,0.9778,"No"
"Eastsound, Fishing Bay","Kingston Marina",0.148930285037973,0.8816,0.9779,"No"
"Port Angeles Yacht Club","Silverdale, Dyes Inlet",0.14668734829166,0.8834,0.9779,"No"
"Blair Waterway","Cap Sante",-0.146970676024316,0.8832,0.978,"No"
"Chambers Bay Park","North Camano",-0.148930285037973,0.8816,0.9783,"No"
"Cap Sante","Edmonds Marina",0.146970676024316,0.8832,0.9784,"No"
"Elliot Bay Myrtle Edwards","Filucy Bay",0.14459264881959,0.885,0.9785,"No"
"Cap Sante","Kopachuck State Park",0.145011067010658,0.8847,0.9785,"No"
"Meyer's Point, Henderson Inlet","Seattle Aquarium, Pier 59",-0.146970676024316,0.8832,0.9788,"No"
"Eld Inlet","Williams Olson Park",-0.145011067010658,0.8847,0.9789,"No"
"Reach Island","Shilshole Bay",-0.143051457997001,0.8862,0.979,"No"
"Everett Harbor","Friday Harbor",0.142527039550738,0.8867,0.9791,"No"
"Commencement Bay Skookum","Shilshole Bay",-0.146970676024316,0.8832,0.9792,"No"
"Shilshole Bay","Tulalip Reservation",0.143051457997001,0.8862,0.9794,"No"
"Squaxin Island","Three Tree Point",-0.141091848983343,0.8878,0.98,"No"
"Donkey Creek Delta","Friday Harbor",0.138395821013036,0.8899,0.9807,"No"
"Friday Harbor","Tulalip Bay",-0.138825372877264,0.8896,0.9807,"No"
"Discovery Bay","Thea Foss Waterway",-0.139635186574346,0.8889,0.9808,"No"
"Brackenwood Lane","Rich Passage",-0.139132239969686,0.8893,0.9809,"No"
"Elliott Bay, Harbor Island, Pier 17","Everett Harbor",-0.137172630956028,0.8909,0.981,"No"
"Des Moines Marina","Kingston Marina",0.129334194901398,0.8971,0.981,"No"
"Elliot Bay Myrtle Edwards","Smith Cove, Terminal 91",0.136330211744185,0.8916,0.9813,"No"
"N Avenue Park","Raft Island Park",0.137172630956028,0.8909,0.9814,"No"
"Purdy, Burley Lagoon","Shilshole Bay",0.129334194901398,0.8971,0.9814,"No"
"Filucy Bay","Three Tree Point",-0.129334194901398,0.8971,0.9818,"No"
"Discovery Bay","Skiff Point",0.13521302194237,0.8924,0.9819,"No"
"Brackenwood Lane","Cap Sante",0.131293803915055,0.8955,0.9821,"No"
"Blair Waterway","Williams Olson Park",0.129334194901398,0.8971,0.9822,"No"
"Locust Beach","Shilshole Bay",0.12737458588774,0.8986,0.9823,"No"
"Donkey Creek Delta","Elliott Bay, Harbor Island, Pier 17",0.133253412928713,0.894,0.9824,"No"
"Browns Point Lighthouse","Fidalgo Bay Aq Reserve, Weaverling Spit",-0.131293803915055,0.8955,0.9825,"No"
"Edmonds Marina","Williams Olson Park",0.129334194901398,0.8971,0.9826,"No"
"Broad Spit","Maristone Island",0.133807483563612,0.8936,0.9827,"No"
"Elliott Bay, Harbor Island, Pier 17","Tulalip Bay",-0.132376387482718,0.8947,0.9827,"No"
"Brackenwood Lane","Commencement Bay, Dick Gilmur Launch",-0.125414976874083,0.9002,0.9828,"No"
"Cherry Point Aquatic Reserve, Conoco Phillips","Salmon Bay, Commodore Park",0.133253412928713,0.894,0.9828,"No"
"Maristone Island","South of Skunk Island",-0.129514195320929,0.897,0.9828,"No"
"Kopachuck State Park","Williams Olson Park",0.131293803915055,0.8955,0.9829,"No"
"Brackenwood Lane","Hood Canal Holly",0.131660839442271,0.8953,0.983,"No"
"Friday Harbor","Hood Canal Holly",-0.129672051588653,0.8968,0.9831,"No"
"Friday Harbor","Miller Creek",-0.126002165399928,0.8997,0.9831,"No"
"Purdy, Dexters","Skiff Point",0.125414976874083,0.9002,0.9832,"No"
"Brackenwood Lane","Tulalip Bay",0.123074262956905,0.902,0.9832,"No"
"North Camano","Reach Island",-0.123455367860425,0.9017,0.9833,"No"
"Elliott Bay, Harbor Island, Pier 17","Miller Creek",-0.121495758846768,0.9033,0.9834,"No"
"Arroyo Beach","Locust Beach",0.120927618835564,0.9037,0.9835,"No"
"North Camano","Tulalip Reservation",-0.123455367860425,0.9017,0.9837,"No"
"Elliott Bay, Harbor Island, Pier 17","Hood Canal Holly",-0.123789810997353,0.9015,0.9838,"No"
"Browns Point Lighthouse","Point Defiance Ferry",-0.121495758846768,0.9033,0.9838,"No"
"Arroyo Beach","Purdy, Burley Lagoon",0.118780974714223,0.9054,0.9838,"No"
"Friday Harbor","Thea Foss Waterway",0.119185475816981,0.9051,0.9838,"No"
"Commencement Bay Skookum","North Camano",0.11953614983311,0.9049,0.9839,"No"
"Smith Cove, Terminal 91","Three Tree Point",-0.121495758846768,0.9033,0.9842,"No"
"Chimacum Creek delta","Suquamish Stormwater Outfall",-0.11953614983311,0.9049,0.9843,"No"
"Salmon Beach","Skiff Point",-0.117576540819453,0.9064,0.9844,"No"
"Broad Spit","Eld Inlet",0.115616931805795,0.908,0.9849,"No"
"Mukilteo","North Camano",0.115616931805795,0.908,0.9853,"No"
"Manchester, Stormwater Outfall","Salmon Bay, Commodore Park",-0.115616931805795,0.908,0.9857,"No"
"Browns Point Lighthouse","Seattle Aquarium, Pier 59",0.113657322792138,0.9095,0.9858,"No"
"Cherry Point Aquatic Reserve, Conoco Phillips","Smith Cove, Terminal 91",-0.113657322792138,0.9095,0.9862,"No"
"Brackenwood Lane","Miller Creek",0.11169771377848,0.9111,0.9867,"No"
"Eld Inlet","South of Skunk Island",-0.11169771377848,0.9111,0.9871,"No"
"Elliott Bay, Harbor Island, Pier 17","Thea Foss Waterway",0.110303534956659,0.9122,0.9875,"No"
"Cap Sante","Port Angeles Yacht Club",-0.103754465864833,0.9174,0.9876,"No"
"Chuckanut, Clark's Point","Skiff Point",0.10385927772385,0.9173,0.9879,"No"
"Cap Sante","Elliott Bay, Harbor Island, Pier 17",0.101899668710192,0.9188,0.988,"No"
"Cherry Point Aquatic Reserve, Conoco Phillips","Port Angeles Yacht Club",0.10447001390528,0.9168,0.9881,"No"
"Blair Waterway","Silverdale, Dyes Inlet",-0.107778495751165,0.9142,0.9881,"No"
"Hood Canal Holly","Port Angeles Yacht Club",-0.102400899814818,0.9184,0.9883,"No"
"Rocky Point","Williams Olson Park",-0.10385927772385,0.9173,0.9883,"No"
"Blair Waterway Two","Kingston Marina",-0.101899668710192,0.9188,0.9884,"No"
"Commencement Bay, Milwaukee Waterway","N Avenue Park",0.104519829003875,0.9168,0.9885,"No"
"Edmonds Marina","Silverdale, Dyes Inlet",-0.107778495751165,0.9142,0.9885,"No"
"South of Skunk Island","Thea Foss Waterway",-0.108651047541577,0.9135,0.9885,"No"
"Cherry Point Aquatic Reserve, Conoco Phillips","Filucy Bay",-0.105818886737507,0.9157,0.9886,"No"
"Cap Sante","Friday Harbor",0.105346072711415,0.9161,0.9886,"No"
"Jamestown","Manchester, Stormwater Outfall",0.108047754107516,0.914,0.9886,"No"
"Brackenwood Lane","Donkey Creek Delta",0.0999400596965347,0.9204,0.9889,"No"
"Broad Spit","Thea Foss Waterway",-0.104519829003875,0.9168,0.9889,"No"
"Brackenwood Lane","Jamestown",0.100176725662597,0.9202,0.989,"No"
"Brackenwood Lane","Minter Bay",-0.105818886737507,0.9157,0.989,"No"
"Kopachuck State Park","Silverdale, Dyes Inlet",-0.105818886737507,0.9157,0.9894,"No"
"Chimacum Creek delta","Kitsap St Boat Launch",-0.0940612326555621,0.9251,0.9899,"No"
"Chambers Bay Park","Kingston Marina",-0.0921016236419045,0.9266,0.99,"No"
"Maple Hollow Park","Meyer's Point, Henderson Inlet",0.0979804506828772,0.9219,0.9901,"No"
"Everett Harbor","Manchester, Stormwater Outfall",0.0940612326555621,0.9251,0.9903,"No"
"Discovery Bay","Maristone Island",0.0973145335008087,0.9225,0.9903,"No"
"Eastsound, Fishing Bay","North Camano",0.0921016236419045,0.9266,0.9904,"No"
"Brackenwood Lane","Everett Harbor",0.0960208416692196,0.9235,0.9906,"No"
"Port Angeles Yacht Club","Tulalip Bay",0.0928008154571788,0.9261,0.9906,"No"
"North Camano","Penrose Point State Park",0.0940612326555621,0.9251,0.9907,"No"
"Chimacum Creek delta","Shilshole Bay",0.0921016236419045,0.9266,0.9908,"No"
"Aiston Preserve","Chimacum Creek delta",0.090142014628247,0.9282,0.9909,"No"
"Salmon Bay, Commodore Park","Silverdale, Dyes Inlet",0.0960208416692196,0.9235,0.991,"No"
"Rocky Point","Skiff Point",0.0940612326555621,0.9251,0.9911,"No"
"Donkey Creek Delta","Manchester, Stormwater Outfall",0.090142014628247,0.9282,0.9913,"No"
"Blair Waterway","Manchester, Stormwater Outfall",-0.0881824056145895,0.9297,0.9914,"No"
"Kopachuck State Park","Manchester, Stormwater Outfall",-0.0862227966009319,0.9313,0.9915,"No"
"Cherry Point Aquatic Reserve, Conoco Phillips","Squaxin Island",-0.0940612326555621,0.9251,0.9915,"No"
"Edmonds Marina","Manchester, Stormwater Outfall",-0.0881824056145895,0.9297,0.9918,"No"
"N Avenue Park","Oak Bay County Park",0.0862227966009319,0.9313,0.9919,"No"
"Chuckanut, Clark's Point","Williams Olson Park",-0.0940612326555621,0.9251,0.9919,"No"
"Maristone Island","Purdy, Dexters",-0.0865813128941018,0.931,0.992,"No"
"Manchester, Stormwater Outfall","Tulalip Bay",-0.0851502168132079,0.9321,0.992,"No"
"Chimacum Creek delta","West Bay Park",-0.0881824056145895,0.9297,0.9922,"No"
"Jamestown","Silverdale, Dyes Inlet",0.0865813128941018,0.931,0.9924,"No"
"Locust Beach","Suquamish Stormwater Outfall",-0.0842631875872744,0.9328,0.9924,"No"
"Miller Creek","Port Angeles Yacht Club",-0.0822880246514191,0.9344,0.9929,"No"
"Discovery Bay","Eld Inlet",0.0823035785736168,0.9344,0.9932,"No"
"Purdy, Burley Lagoon","Suquamish Stormwater Outfall",-0.0823035785736168,0.9344,0.9936,"No"
"Madrona Pont","North Camano",-0.0803439695599593,0.936,0.9937,"No"
"Cherry Point Aquatic Reserve, Conoco Phillips","Rich Passage",-0.0803439695599593,0.936,0.9941,"No"
"Blair Waterway Two","Madrona Pont",-0.0783843605463017,0.9375,0.9946,"No"
"Manchester, Stormwater Outfall","Miller Creek",-0.0783843605463017,0.9375,0.995,"No"
"Hood Canal Holly","Manchester, Stormwater Outfall",0.0765636403278424,0.939,0.9957,"No"
"Broad Spit","Rocky Point",0.0744651425189866,0.9406,0.9963,"No"
"Des Moines Marina","North Camano",0.0725055335053291,0.9422,0.9964,"No"
"Brackenwood Lane","Salmon Bay, Commodore Park",0.0744651425189866,0.9406,0.9967,"No"
"Thea Foss Waterway","Williams Olson Park",0.0735356899711054,0.9414,0.9967,"No"
"Eld Inlet","Purdy, Dexters",-0.0725055335053291,0.9422,0.9968,"No"
"Everett Harbor","Silverdale, Dyes Inlet",0.0744651425189866,0.9406,0.9971,"No"
"Commencement Bay Skookum","Des Moines Marina",0.047030616327781,0.9625,0.9972,"No"
"Purdy, Dexters","Williams Olson Park",-0.0725055335053291,0.9422,0.9972,"No"
"Donkey Creek Delta","Silverdale, Dyes Inlet",0.0705459244916716,0.9438,0.9973,"No"
"Elliott Bay, Harbor Island, Pier 17","Silverdale, Dyes Inlet",-0.0627074884370414,0.95,0.9973,"No"
"Elliott Bay, Harbor Island, Pier 17","Kopachuck State Park",0.043111398300466,0.9656,0.9974,"No"
"Commencement Bay, Dick Gilmur Launch","Filucy Bay",-0.0391921802731509,0.9687,0.9975,"No"
"Discovery Bay","Rocky Point",0.0411517892868084,0.9672,0.9975,"No"
"Cherry Point Aquatic Reserve, Conoco Phillips","Minter Bay",-0.047030616327781,0.9625,0.9976,"No"
"Discovery Bay","Williams Olson Park",-0.0627074884370414,0.95,0.9976,"No"
"Rocky Point","South of Skunk Island",-0.0705459244916716,0.9438,0.9977,"No"
"Brackenwood Lane","Cherry Point Aquatic Reserve, Conoco Phillips",-0.0587882704097263,0.9531,0.9978,"No"
"Blair Waterway","Friday Harbor",-0.0495746224524307,0.9605,0.9978,"No"
"Elliott Bay, Harbor Island, Pier 17","Manchester, Stormwater Outfall",-0.043111398300466,0.9656,0.9978,"No"
"Eld Inlet","Rocky Point",-0.0411517892868084,0.9672,0.9978,"No"
"Chuckanut, Clark's Point","Discovery Bay",-0.0313537442185207,0.975,0.9979,"No"
"Donkey Creek Delta","Port Angeles Yacht Club",-0.0694081599233708,0.9447,0.9979,"No"
"Port Angeles Yacht Club","Salmon Bay, Commodore Park",0.041501786345933,0.9669,0.9979,"No"
"Maple Hollow Park","Seattle Aquarium, Pier 59",-0.0489902253414386,0.9609,0.9979,"No"
"Cap Sante","Silverdale, Dyes Inlet",0.0391921802731509,0.9687,0.9979,"No"
"Maristone Island","Skiff Point",0.050803910871746,0.9595,0.9979,"No"
"Blair Waterway","Elliott Bay, Harbor Island, Pier 17",-0.0450710073141235,0.9641,0.998,"No"
"Kingston Marina","Penrose Point State Park",0.0372325712594933,0.9703,0.998,"No"
"Brackenwood Lane","Port Angeles Yacht Club",0.0400706902650391,0.968,0.998,"No"
"Penn Cove Reference","Salmon Beach",-0.047030616327781,0.9625,0.998,"No"
"Blair Waterway","Thea Foss Waterway",0.0627945217730791,0.9499,0.998,"No"
"Des Moines Marina","Mukilteo",-0.043111398300466,0.9656,0.9981,"No"
"Hood Canal Holly","Salmon Bay, Commodore Park",-0.0500883628312985,0.9601,0.9981,"No"
"Chuckanut, Clark's Point","South of Skunk Island",-0.0607478794233838,0.9516,0.9981,"No"
"Chuckanut, Clark's Point","Eld Inlet",0.0509498343550961,0.9594,0.9982,"No"
"Edmonds Marina","Friday Harbor",-0.0495746224524307,0.9605,0.9982,"No"
"Arroyo Beach","Kitsap St Boat Launch",0.0565282951953229,0.9549,0.9982,"No"
"Kitsap St Boat Launch","Locust Beach",0.0587882704097263,0.9531,0.9982,"No"
"Chambers Bay Park","Madrona Pont",-0.068586315478014,0.9453,0.9982,"No"
"Cap Sante","Donkey Creek Delta",-0.0313537442185207,0.975,0.9983,"No"
"Kingston Marina","North Camano",-0.0568286613960688,0.9547,0.9983,"No"
"Commencement Bay, Dick Gilmur Launch","Smith Cove, Terminal 91",-0.047030616327781,0.9625,0.9983,"No"
"Purdy, Dexters","South of Skunk Island",-0.0391921802731509,0.9687,0.9983,"No"
"Salmon Bay, Commodore Park","Tulalip Bay",0.041501786345933,0.9669,0.9983,"No"
"Aiston Preserve","Arroyo Beach",-0.0608215834380056,0.9515,0.9984,"No"
"Edmonds Marina","Elliott Bay, Harbor Island, Pier 17",-0.0450710073141235,0.9641,0.9984,"No"
"Aiston Preserve","Locust Beach",0.0548690523824112,0.9562,0.9984,"No"
"Chimacum Creek delta","Purdy, Burley Lagoon",-0.0372325712594933,0.9703,0.9984,"No"
"Discovery Bay","South of Skunk Island",-0.0293941352048631,0.9766,0.9984,"No"
"Edmonds Marina","Thea Foss Waterway",0.0627945217730791,0.9499,0.9984,"No"
"Hood Canal Holly","Jamestown",-0.0352003093113435,0.9719,0.9985,"No"
"Broad Spit","Purdy, Dexters",0.043111398300466,0.9656,0.9985,"No"
"Filucy Bay","Rich Passage",0.0254749171775481,0.9797,0.9985,"No"
"Cherry Point Aquatic Reserve, Conoco Phillips","Commencement Bay, Dick Gilmur Launch",-0.0666267064643565,0.9469,0.9986,"No"
"Broad Spit","Discovery Bay",0.0333133532321782,0.9734,0.9986,"No"
"Cap Sante","Manchester, Stormwater Outfall",0.0587882704097263,0.9531,0.9986,"No"
"Chuckanut, Clark's Point","Maristone Island",0.0629682275593467,0.9498,0.9986,"No"
"Oak Bay County Park","Raft Island Park",0.0509498343550961,0.9594,0.9986,"No"
"Arroyo Beach","Suquamish Stormwater Outfall",0.028621921617885,0.9772,0.9986,"No"
"Broad Spit","Chuckanut, Clark's Point",0.0646670974506989,0.9484,0.9987,"No"
"Friday Harbor","Kopachuck State Park",0.0475090131835795,0.9621,0.9987,"No"
"Friday Harbor","Manchester, Stormwater Outfall",-0.0433777946458769,0.9654,0.9987,"No"
"Kitsap St Boat Launch","Purdy, Burley Lagoon",0.0568286613960688,0.9547,0.9987,"No"
"Eastsound, Fishing Bay","Reach Island",-0.0313537442185207,0.975,0.9987,"No"
"Minter Bay","Squaxin Island",-0.047030616327781,0.9625,0.9987,"No"
"Aiston Preserve","Suquamish Stormwater Outfall",-0.0293941352048631,0.9766,0.9987,"No"
"Commencement Bay Skookum","Eastsound, Fishing Bay",0.0274345261912056,0.9781,0.9988,"No"
"Des Moines Marina","Eastsound, Fishing Bay",-0.0195960901365754,0.9844,0.9988,"No"
"Cap Sante","Jamestown",-0.0436484304672744,0.9652,0.9988,"No"
"Chambers Bay Park","Penrose Point State Park",-0.0548690523824112,0.9562,0.9988,"No"
"Miller Creek","Salmon Bay, Commodore Park",-0.0372325712594933,0.9703,0.9988,"No"
"Silverdale, Dyes Inlet","Tulalip Bay",-0.0636837755997942,0.9492,0.9988,"No"
"Cap Sante","Everett Harbor",-0.0352729622458358,0.9719,0.9989,"No"
"Jamestown","Port Angeles Yacht Club",-0.0672005905034746,0.9464,0.9989,"No"
"Aiston Preserve","Purdy, Burley Lagoon",0.0529094433687537,0.9578,0.9989,"No"
"Des Moines Marina","Reach Island",-0.0509498343550961,0.9594,0.9989,"No"
"Minter Bay","Rich Passage",-0.0333133532321782,0.9734,0.9989,"No"
"Donkey Creek Delta","Salmon Bay, Commodore Park",-0.0254749171775481,0.9797,0.9989,"No"
"Friday Harbor","Silverdale, Dyes Inlet",-0.0640338873343897,0.9489,0.9989,"No"
"Filucy Bay","Minter Bay",0.0587882704097263,0.9531,0.999,"No"
"Maristone Island","Rocky Point",-0.0522350069526399,0.9583,0.999,"No"
"Purdy, Dexters","Rocky Point",0.0313537442185207,0.975,0.999,"No"
"Hood Canal Holly","Silverdale, Dyes Inlet",0.0550971991144287,0.9561,0.999,"No"
"Minter Bay","Smith Cove, Terminal 91",-0.0666267064643565,0.9469,0.999,"No"
"Arroyo Beach","West Bay Park",0.062968227559347,0.9498,0.999,"No"
"Blair Waterway Two","Penrose Point State Park",-0.0646670974506989,0.9484,0.9991,"No"
"Cap Sante","Salmon Bay, Commodore Park",-0.0568286613960688,0.9547,0.9991,"No"
"Broad Spit","Williams Olson Park",-0.0293941352048631,0.9766,0.9991,"No"
"Everett Harbor","Hood Canal Holly",0.0264752774965434,0.9789,0.9992,"No"
"Chimacum Creek delta","Locust Beach",-0.0352729622458358,0.9719,0.9992,"No"
"Cap Sante","Miller Creek",-0.0195960901365754,0.9844,0.9992,"No"
"Jamestown","Salmon Bay, Commodore Park",-0.0186042490516254,0.9852,0.9992,"No"
"Eld Inlet","Skiff Point",0.0529094433687537,0.9578,0.9992,"No"
"Commencement Bay, Dick Gilmur Launch","Squaxin Island",-0.0274345261912056,0.9781,0.9992,"No"
"Rich Passage","Smith Cove, Terminal 91",-0.0333133532321782,0.9734,0.9993,"No"
"Kitsap St Boat Launch","Suquamish Stormwater Outfall",-0.0254749171775481,0.9797,0.9993,"No"
"Kopachuck State Park","Thea Foss Waterway",0.0648601310419304,0.9483,0.9993,"No"
"Des Moines Marina","Tulalip Reservation",-0.0509498343550961,0.9594,0.9993,"No"
"Kingston Marina","Madrona Pont",0.0235153081638905,0.9812,0.9994,"No"
"Miller Creek","Silverdale, Dyes Inlet",0.0587882704097263,0.9531,0.9994,"No"
"Everett Harbor","Tulalip Bay",0.0178887010111779,0.9857,0.9994,"No"
"Eastsound, Fishing Bay","Tulalip Reservation",-0.0313537442185207,0.975,0.9994,"No"
"Blair Waterway","Kopachuck State Park",-0.00195960901365754,0.9984,0.9995,"No"
"Commencement Bay, Dick Gilmur Launch","Minter Bay",0.0195960901365754,0.9844,0.9995,"No"
"Everett Harbor","Port Angeles Yacht Club",-0.0651148716806881,0.9481,0.9995,"No"
"Chuckanut, Clark's Point","Purdy, Dexters",-0.021555699150233,0.9828,0.9995,"No"
"Jamestown","Tulalip Bay",0.0256002249537042,0.9796,0.9996,"No"
"Locust Beach","West Bay Park",-0.0529094433687537,0.9578,0.9996,"No"
"Donkey Creek Delta","Hood Canal Holly",0.0221819892538607,0.9823,0.9997,"No"
"Eastsound, Fishing Bay","Mukilteo",-0.0235153081638905,0.9812,0.9997,"No"
"Cap Sante","Tulalip Bay",-0.0207508931729668,0.9834,0.9997,"No"
"Purdy, Burley Lagoon","West Bay Park",-0.0509498343550961,0.9594,0.9997,"No"
"South of Skunk Island","Williams Olson Park",-0.0333133532321782,0.9734,0.9997,"No"
"Donkey Creek Delta","Everett Harbor",-0.00391921802731509,0.9969,0.9998,"No"
"Everett Harbor","Salmon Bay, Commodore Park",-0.021555699150233,0.9828,0.9998,"No"
"Suquamish Stormwater Outfall","West Bay Park",0.0313537442185207,0.975,0.9998,"No"
"Edmonds Marina","Kopachuck State Park",-0.00195960901365754,0.9984,0.9999,"No"
"Manchester, Stormwater Outfall","Silverdale, Dyes Inlet",-0.0195960901365754,0.9844,0.9999,"No"
