"Group1","Group2","Z","P.unadj","P.adj","Significant","Group1_CLD","Group2_CLD"
"Rocky Point","South of Skunk Island",0.24497326926947,0.8065,0.9207,"No","a","a"
"Eastsound, Fishing Bay","Port Angeles Yacht Club",-0.24545516399298,0.8061,0.921,"No","a","a"
"Eastsound, Fishing Bay","Tulalip Reservation",-0.24497326926947,0.8065,0.9211,"No","a","a"
"Eastsound, Fishing Bay","Williams Olson Park",-0.252812413886093,0.8004,0.9211,"No","a","a"
"Cherry Point Aquatic Reserve, Conoco Phillips","Commencement Bay Skookum",-0.243013483115314,0.808,0.9212,"No","a","a"
"Commencement Bay, Dick Gilmur Launch","North Camano",0.243013483115314,0.808,0.9216,"No","a","a"
"Everett Harbor","Reach Island",-0.241053696961158,0.8095,0.9218,"No","a","a"
"Rich Passage","Skiff Point",0.241053696961158,0.8095,0.9222,"No","a","a"
"Commencement Bay, Dick Gilmur Launch","Smith Cove, Terminal 91",0.241053696961158,0.8095,0.9226,"No","a","a"
"Cap Sante","N Avenue Park",-0.239093910807003,0.811,0.9227,"No","a","a"
"Broad Spit ","Point Defiance Ferry",-0.235174338498691,0.8141,0.9231,"No","a","a"
"Donkey Creek Delta","Skiff Point",0.239093910807003,0.811,0.9231,"No","a","a"
"Commencement Bay Skookum","Madrona Pont",0.237134124652847,0.8126,0.9233,"No","a","a"
"Aiston Preserve","Silverdale, Dyes Inlet",-0.235174338498691,0.8141,0.9235,"No","a","a"
"Edmonds Marina","Meyer's Point, Henderson Inlet",-0.237134124652847,0.8126,0.9237,"No","a","a"
"Maristone Island","Point Defiance Ferry",-0.236152198593829,0.8133,0.9238,"No","a","a"
"Reach Island","Suquamish Stormwater Outfall",0.235174338498691,0.8141,0.9239,"No","a","a"
"Arroyo Beach","Purdy, Dexters",-0.235436585870818,0.8139,0.924,"No","a","a"
"Blair Waterway","Skiff Point",0.233214552344535,0.8156,0.924,"No","a","a"
"Shilshole Bay","Three Tree Point",-0.237134124652847,0.8126,0.9241,"No","a","a"
"Arroyo Beach","Penrose Point State Park",-0.233289747701783,0.8155,0.9244,"No","a","a"
"Broad Spit ","Eld Inlet",-0.23125476619038,0.8171,0.9246,"No","a","a"
"Eld Inlet","Maristone Island",0.23185852225576,0.8166,0.9248,"No","a","a"
"Cap Sante","Purdy, Burley Lagoon",-0.23125476619038,0.8171,0.925,"No","a","a"
"Commencement Bay, Dick Gilmur Launch","South of Skunk Island",-0.229294980036224,0.8186,0.9259,"No","a","a"
"Commencement Bay, Dick Gilmur Launch","Kitsap St Boat Launch",-0.227335193882068,0.8202,0.9261,"No","a","a"
"Mukilteo","Penn Cove Reference",-0.227335193882068,0.8202,0.9265,"No","a","a"
"Chambers Bay Park","Kingston Marina",-0.225375407727912,0.8217,0.9267,"No","a","a"
"Broad Spit ","Rocky Point",-0.227335193882068,0.8202,0.9269,"No","a","a"
"Commencement Bay, Milwaukee Waterway","Salmon Beach",-0.22599808145165,0.8212,0.9269,"No","a","a"
"Maristone Island","Rocky Point",-0.22756484591769,0.82,0.9271,"No","a","a"
"Edmonds Ferry","Skiff Point",-0.225375407727912,0.8217,0.9271,"No","a","a"
"Eastsound, Fishing Bay","Kopachuck State Park",0.223415621573756,0.8232,0.928,"No","a","a"
"Fidalgo Bay Aq Reserve, Weaverling Spit","Salmon Bay, Commodore Park",-0.221455835419601,0.8247,0.9289,"No","a","a"
"Brackenwood Lane","Browns Point Lighthouse",-0.215576476957133,0.8293,0.9291,"No","a","a"
"Edmonds Ferry","Mukilteo",0.219496049265445,0.8263,0.9291,"No","a","a"
"Chimacum Creek delta","Kingston Marina",0.213616690802978,0.8308,0.9292,"No","a","a"
"Aiston Preserve","Cap Sante",0.217536263111289,0.8278,0.9293,"No","a","a"
"Purdy, Burley Lagoon","Silverdale, Dyes Inlet",-0.221455835419601,0.8247,0.9293,"No","a","a"
"Miller Creek","North Camano",-0.215576476957133,0.8293,0.9295,"No","a","a"
"Browns Point Lighthouse","Penn Cove Reference",-0.219496049265445,0.8263,0.9295,"No","a","a"
"Chuckanut, Clark's Point","Elliot Bay Myrtle Edwards",-0.220213852675922,0.8257,0.9296,"No","a","a"
"Maple Hollow Park","Point Defiance Ferry",-0.213616690802978,0.8308,0.9296,"No","a","a"
"Jamestown","Mukilteo",0.219693105964562,0.8261,0.9297,"No","a","a"
"Raft Island Park","Salmon Bay, Commodore Park",0.217536263111289,0.8278,0.9297,"No","a","a"
"Friday Harbor","N Avenue Park",-0.216495419891526,0.8286,0.9298,"No","a","a"
"Filucy Bay","Reach Island",-0.215576476957133,0.8293,0.9298,"No","a","a"
"N Avenue Park","Silverdale, Dyes Inlet",-0.213616690802978,0.8308,0.93,"No","a","a"
"Penn Cove Reference","Skiff Point",-0.217536263111289,0.8278,0.9301,"No","a","a"
"Commencement Bay, Milwaukee Waterway","Squaxin Island",-0.215669101494993,0.8292,0.9301,"No","a","a"
"Arroyo Beach","Thea Foss Waterway",-0.213901941541327,0.8306,0.9301,"No","a","a"
"Miller Creek","Smith Cove, Terminal 91",-0.217536263111289,0.8278,0.9304,"No","a","a"
"Browns Point Lighthouse","Edmonds Ferry",-0.211656904648822,0.8324,0.9306,"No","a","a"
"Browns Point Lighthouse","Jamestown",-0.211105753288423,0.8328,0.9307,"No","a","a"
"Eld Inlet","Maple Hollow Park",0.209697118494666,0.8339,0.9311,"No","a","a"
"Eagle Harbor Dr","Silverdale, Dyes Inlet",0.209697118494666,0.8339,0.9315,"No","a","a"
"Elliott Bay, Harbor Island, Pier 17","Madrona Pont",-0.20773733234051,0.8354,0.9317,"No","a","a"
"Friday Harbor","Purdy, Burley Lagoon",-0.2082322359262,0.835,0.932,"No","a","a"
"Brackenwood Lane","Mukilteo",-0.20773733234051,0.8354,0.9321,"No","a","a"
"Browns Point Lighthouse","Elliot Bay Myrtle Edwards",0.205340121538337,0.8373,0.933,"No","a","a"
"Maple Hollow Park","Rocky Point",-0.205777546186355,0.837,0.933,"No","a","a"
"Salmon Beach","Thea Foss Waterway",0.202861166348739,0.8392,0.9348,"No","a","a"
"Cherry Point Aquatic Reserve, Conoco Phillips","Elliott Bay, Harbor Island, Pier 17",0.201857973878043,0.84,0.9349,"No","a","a"
"Chuckanut, Clark's Point","West Bay Park",0.201857973878043,0.84,0.9352,"No","a","a"
"Fidalgo Bay Aq Reserve, Weaverling Spit","Skiff Point",0.197938401569732,0.8431,0.9379,"No","a","a"
"Elliot Bay Myrtle Edwards","Mukilteo",-0.197076937573011,0.8438,0.9383,"No","a","a"
"Chuckanut, Clark's Point","Oak Bay County Park",0.195978615415576,0.8446,0.9384,"No","a","a"
"Meyer's Point, Henderson Inlet","Silverdale, Dyes Inlet",0.195978615415576,0.8446,0.9388,"No","a","a"
"Aiston Preserve","Friday Harbor",0.193771663986881,0.8464,0.9392,"No","a","a"
"Aiston Preserve","Edmonds Marina",-0.19401882926142,0.8462,0.9394,"No","a","a"
"Des Moines Marina","Madrona Pont",-0.19401882926142,0.8462,0.9398,"No","a","a"
"Squaxin Island","Thea Foss Waterway",0.192532186392082,0.8473,0.9399,"No","a","a"
"Brackenwood Lane","Chuckanut, Clark's Point",0.188139470798953,0.8508,0.9425,"No","a","a"
"Cherry Point Aquatic Reserve, Conoco Phillips","Des Moines Marina",0.188139470798953,0.8508,0.9429,"No","a","a"
"Arroyo Beach","Commencement Bay, Milwaukee Waterway",-0.188270325151211,0.8507,0.9432,"No","a","a"
"Fidalgo Bay Aq Reserve, Weaverling Spit","Point Defiance Ferry",-0.186179684644797,0.8523,0.9435,"No","a","a"
"Blair Waterway","Salmon Bay, Commodore Park",-0.186179684644797,0.8523,0.9439,"No","a","a"
"Maristone Island","Skiff Point",0.184628082536994,0.8535,0.9444,"No","a","a"
"Eld Inlet","Fidalgo Bay Aq Reserve, Weaverling Spit",0.182260112336486,0.8554,0.9446,"No","a","a"
"Commencement Bay, Dick Gilmur Launch","Meyer's Point, Henderson Inlet",0.182260112336486,0.8554,0.9449,"No","a","a"
"Manchester, Stormwater Outfall","Raft Island Park",0.182260112336486,0.8554,0.9453,"No","a","a"
"Commencement Bay, Milwaukee Waterway","Discovery Bay",-0.182616365633692,0.8551,0.9454,"No","a","a"
"Edmonds Marina","Purdy, Burley Lagoon",0.18030032618233,0.8569,0.9455,"No","a","a"
"Eagle Harbor Dr","Mukilteo",0.178340540028174,0.8585,0.9456,"No","a","a"
"Commencement Bay, Milwaukee Waterway","Lions Park",-0.182616365633692,0.8551,0.9458,"No","a","a"
"Donkey Creek Delta","Salmon Bay, Commodore Park",-0.18030032618233,0.8569,0.9459,"No","a","a"
"Fidalgo Bay Aq Reserve, Weaverling Spit","Rocky Point",-0.178340540028174,0.8585,0.946,"No","a","a"
"Edmonds Marina","North Camano",-0.176380753874018,0.86,0.9462,"No","a","a"
"Rich Passage","Salmon Bay, Commodore Park",-0.178340540028174,0.8585,0.9464,"No","a","a"
"Eastsound, Fishing Bay","Oak Bay County Park",-0.176380753874018,0.86,0.9466,"No","a","a"
"Edmonds Marina","Smith Cove, Terminal 91",-0.178340540028174,0.8585,0.9468,"No","a","a"
"Brackenwood Lane","Silverdale, Dyes Inlet",-0.176380753874018,0.86,0.9469,"No","a","a"
"North Camano","Seattle Aquarium, Pier 59",-0.174420967719863,0.8615,0.9475,"No","a","a"
"Edmonds Marina","N Avenue Park",0.172461181565707,0.8631,0.9484,"No","a","a"
"Seattle Aquarium, Pier 59","Smith Cove, Terminal 91",0.172461181565707,0.8631,0.9488,"No","a","a"
"Browns Point Lighthouse","Eagle Harbor Dr",-0.170501395411551,0.8646,0.9489,"No","a","a"
"Maple Hollow Park","Skiff Point",0.170501395411551,0.8646,0.9493,"No","a","a"
"Eastsound, Fishing Bay","West Bay Park",-0.170501395411551,0.8646,0.9497,"No","a","a"
"Commencement Bay, Dick Gilmur Launch","Eagle Harbor Dr",0.168541609257395,0.8662,0.9502,"No","a","a"
"Seattle Aquarium, Pier 59","Skiff Point",-0.16658182310324,0.8677,0.9515,"No","a","a"
"Blair Waterway Two","Chimacum Creek delta",-0.164622036949084,0.8692,0.9525,"No","a","a"
"Elliot Bay Myrtle Edwards","Silverdale, Dyes Inlet",-0.16402420171171,0.8697,0.9526,"No","a","a"
"Meyer's Point, Henderson Inlet","Mukilteo",0.164622036949084,0.8692,0.9528,"No","a","a"
"Chuckanut, Clark's Point","Port Angeles Yacht Club",0.162444088123634,0.871,0.9528,"No","a","a"
"Cherry Point Aquatic Reserve, Conoco Phillips","Filucy Bay",-0.162662250794928,0.8708,0.953,"No","a","a"
"Penrose Point State Park","Salmon Beach",-0.162662250794928,0.8708,0.9534,"No","a","a"
"Discovery Bay","Thea Foss Waterway",0.159479450530781,0.8733,0.9538,"No","a","a"
"Commencement Bay, Dick Gilmur Launch","Jamestown",0.160297249954599,0.8726,0.9539,"No","a","a"
"Purdy, Dexters","Salmon Beach",-0.160702464640772,0.8723,0.9539,"No","a","a"
"Lions Park","Thea Foss Waterway",0.159479450530781,0.8733,0.9542,"No","a","a"
"Filucy Bay","Madrona Pont",0.156782892332461,0.8754,0.9554,"No","a","a"
"Browns Point Lighthouse","Meyer's Point, Henderson Inlet",-0.156782892332461,0.8754,0.9557,"No","a","a"
"Friday Harbor","West Bay Park",0.155347858548118,0.8765,0.9562,"No","a","a"
"Aiston Preserve","Miller Creek",-0.154823106178305,0.877,0.9563,"No","a","a"
"Des Moines Marina","Kingston Marina",0.152863320024149,0.8785,0.9572,"No","a","a"
"Penrose Point State Park","Squaxin Island",-0.152863320024149,0.8785,0.9576,"No","a","a"
"Chuckanut, Clark's Point","N Avenue Park",-0.150903533869993,0.8801,0.9577,"No","a","a"
"Blair Waterway","Point Defiance Ferry",-0.150903533869993,0.8801,0.9581,"No","a","a"
"Purdy, Dexters","Squaxin Island",-0.150903533869993,0.8801,0.9585,"No","a","a"
"Broad Spit ","Skiff Point",0.148943747715838,0.8816,0.9586,"No","a","a"
"Friday Harbor","Oak Bay County Park",0.149150470574124,0.8814,0.9588,"No","a","a"
"Blair Waterway","Eld Inlet",-0.146983961561682,0.8831,0.9599,"No","a","a"
"Locust Beach","Manchester, Stormwater Outfall",0.145024175407526,0.8847,0.9608,"No","a","a"
"Chuckanut, Clark's Point","Purdy, Burley Lagoon",-0.14306438925337,0.8862,0.961,"No","a","a"
"Donkey Creek Delta","Point Defiance Ferry",-0.145024175407526,0.8847,0.9612,"No","a","a"
"Point Defiance Ferry","Rich Passage",0.14306438925337,0.8862,0.9613,"No","a","a"
"Donkey Creek Delta","Eld Inlet",-0.141104603099215,0.8878,0.9615,"No","a","a"
"Blair Waterway","Rocky Point",-0.14306438925337,0.8862,0.9617,"No","a","a"
"Skiff Point","Tulalip Bay",-0.141691319156298,0.8873,0.9617,"No","a","a"
"Miller Creek","Purdy, Burley Lagoon",0.141104603099215,0.8878,0.9619,"No","a","a"
"Cherry Point Aquatic Reserve, Conoco Phillips","Suquamish Stormwater Outfall",-0.14306438925337,0.8862,0.9621,"No","a","a"
"Brackenwood Lane","Edmonds Marina",-0.135225244636747,0.8924,0.9623,"No","a","a"
"Elliott Bay, Harbor Island, Pier 17","Kingston Marina",0.139144816945059,0.8893,0.9624,"No","a","a"
"Chimacum Creek delta","Madrona Pont",-0.133265458482592,0.894,0.9624,"No","a","a"
"Discovery Bay","Eastsound, Fishing Bay",-0.131305672328436,0.8955,0.9625,"No","a","a"
"Cherry Point Aquatic Reserve, Conoco Phillips","Everett Harbor",-0.137185030790903,0.8909,0.9625,"No","a","a"
"Commencement Bay Skookum","Reach Island",-0.135225244636747,0.8924,0.9626,"No","a","a"
"Chimacum Creek delta","Minter Bay",0.133265458482592,0.894,0.9628,"No","a","a"
"Eld Inlet","Rich Passage",0.139144816945059,0.8893,0.9628,"No","a","a"
"Eastsound, Fishing Bay","Lions Park",0.131305672328436,0.8955,0.9629,"No","a","a"
"Donkey Creek Delta","Rocky Point",-0.137185030790903,0.8909,0.9629,"No","a","a"
"Rich Passage","Rocky Point",-0.135225244636747,0.8924,0.963,"No","a","a"
"Miller Creek","N Avenue Park",0.133265458482592,0.894,0.9632,"No","a","a"
"Everett Harbor","Madrona Pont",0.131305672328436,0.8955,0.9633,"No","a","a"
"Silverdale, Dyes Inlet","Smith Cove, Terminal 91",-0.137185030790903,0.8909,0.9633,"No","a","a"
"Aiston Preserve","Chuckanut, Clark's Point",0.12934588617428,0.8971,0.9634,"No","a","a"
"Manchester, Stormwater Outfall","Shilshole Bay",0.135225244636747,0.8924,0.9634,"No","a","a"
"Kopachuck State Park","Salmon Beach",-0.133265458482592,0.894,0.9635,"No","a","a"
"Skiff Point","South of Skunk Island",-0.131305672328436,0.8955,0.9637,"No","a","a"
"Madrona Pont","Suquamish Stormwater Outfall",-0.137185030790903,0.8909,0.9637,"No","a","a"
"North Camano","Silverdale, Dyes Inlet",0.135225244636747,0.8924,0.9638,"No","a","a"
"Kitsap St Boat Launch","Skiff Point",0.12934588617428,0.8971,0.9638,"No","a","a"
"Cherry Point Aquatic Reserve, Conoco Phillips","Chimacum Creek delta",0.127386100020124,0.8986,0.9639,"No","a","a"
"Commencement Bay, Dick Gilmur Launch","Edmonds Ferry",0.127386100020124,0.8986,0.9643,"No","a","a"
"Chuckanut, Clark's Point","Tulalip Reservation",0.127386100020124,0.8986,0.9647,"No","a","a"
"Browns Point Lighthouse","Miller Creek",0.119546955403501,0.9048,0.9656,"No","a","a"
"Commencement Bay, Dick Gilmur Launch","Penn Cove Reference",0.119546955403501,0.9048,0.966,"No","a","a"
"Discovery Bay","Purdy, Dexters",0.119546955403501,0.9048,0.9664,"No","a","a"
"North Camano","Penn Cove Reference",-0.123466527711813,0.9017,0.9665,"No","a","a"
"Discovery Bay","Penrose Point State Park",0.121506741557657,0.9033,0.9666,"No","a","a"
"Lions Park","Purdy, Dexters",0.119546955403501,0.9048,0.9668,"No","a","a"
"Kopachuck State Park","Squaxin Island",-0.123466527711813,0.9017,0.9669,"No","a","a"
"Edmonds Marina","Elliot Bay Myrtle Edwards",0.120642485893751,0.904,0.967,"No","a","a"
"Lions Park","Penrose Point State Park",0.121506741557657,0.9033,0.967,"No","a","a"
"Donkey Creek Delta","Tulalip Bay",0.120222937465949,0.9043,0.967,"No","a","a"
"Rich Passage","Tulalip Bay",0.122369775634984,0.9026,0.9671,"No","a","a"
"Chuckanut, Clark's Point","Williams Olson Park",0.119546955403501,0.9048,0.9671,"No","a","a"
"Penn Cove Reference","Smith Cove, Terminal 91",0.121506741557657,0.9033,0.9674,"No","a","a"
"Edmonds Ferry","North Camano",0.11562738309519,0.9079,0.9685,"No","a","a"
"Meyer's Point, Henderson Inlet","Seattle Aquarium, Pier 59",-0.113667596941034,0.9095,0.9687,"No","a","a"
"Edmonds Ferry","Smith Cove, Terminal 91",0.113667596941034,0.9095,0.9691,"No","a","a"
"Cap Sante","West Bay Park",0.113667596941034,0.9095,0.9694,"No","a","a"
"Friday Harbor","Port Angeles Yacht Club",0.109544646238711,0.9128,0.9695,"No","a","a"
"Miller Creek","Mukilteo",-0.111707810786878,0.9111,0.9696,"No","a","a"
"Donkey Creek Delta","Kitsap St Boat Launch",0.109748024632722,0.9126,0.9697,"No","a","a"
"Blair Waterway","Tulalip Bay",0.113782422958845,0.9094,0.9697,"No","a","a"
"Chuckanut, Clark's Point","Hood Canal Holly",0.110919972066799,0.9117,0.9698,"No","a","a"
"Kitsap St Boat Launch","Rich Passage",-0.111707810786878,0.9111,0.9699,"No","a","a"
"Rich Passage","South of Skunk Island",0.109748024632722,0.9126,0.9701,"No","a","a"
"Hood Canal Holly","West Bay Park",0.110204359343787,0.9122,0.9701,"No","a","a"
"Cap Sante","Oak Bay County Park",0.107788238478567,0.9142,0.9702,"No","a","a"
"Hood Canal Holly","Oak Bay County Park",0.103763844836682,0.9174,0.9705,"No","a","a"
"Donkey Creek Delta","South of Skunk Island",0.107788238478567,0.9142,0.9706,"No","a","a"
"Commencement Bay Skookum","Everett Harbor",0.105828452324411,0.9157,0.9707,"No","a","a"
"Jamestown","Smith Cove, Terminal 91",0.103763844836682,0.9174,0.9709,"No","a","a"
"Mukilteo","Smith Cove, Terminal 91",-0.105828452324411,0.9157,0.9711,"No","a","a"
"Blair Waterway Two","Des Moines Marina",-0.103868666170255,0.9173,0.9712,"No","a","a"
"Blair Waterway","South of Skunk Island",0.101908880016099,0.9188,0.9713,"No","a","a"
"Jamestown","North Camano",0.105910683005717,0.9157,0.9714,"No","a","a"
"Blair Waterway","Kitsap St Boat Launch",0.103868666170255,0.9173,0.9716,"No","a","a"
"Manchester, Stormwater Outfall","Three Tree Point",-0.101908880016099,0.9188,0.9717,"No","a","a"
"Eagle Harbor Dr","Seattle Aquarium, Pier 59",-0.0999490938619437,0.9204,0.9718,"No","a","a"
"Mukilteo","North Camano",-0.103868666170255,0.9173,0.972,"No","a","a"
"Eastsound, Fishing Bay","Squaxin Island",0.0999490938619437,0.9204,0.9722,"No","a","a"
"Commencement Bay Skookum","Suquamish Stormwater Outfall",0.0999490938619437,0.9204,0.9726,"No","a","a"
"Commencement Bay, Dick Gilmur Launch","Skiff Point",-0.0979893077077879,0.9219,0.9727,"No","a","a"
"Browns Point Lighthouse","Smith Cove, Terminal 91",-0.0979893077077879,0.9219,0.9731,"No","a","a"
"Brackenwood Lane","Miller Creek",-0.0960295215536322,0.9235,0.9736,"No","a","a"
"Browns Point Lighthouse","North Camano",-0.0960295215536322,0.9235,0.974,"No","a","a"
"Discovery Bay","Kopachuck State Park",0.0921099492453207,0.9266,0.9757,"No","a","a"
"Kopachuck State Park","Lions Park",-0.0921099492453207,0.9266,0.9761,"No","a","a"
"Broad Spit ","Donkey Creek Delta",-0.0901501630911649,0.9282,0.9762,"No","a","a"
"Broad Spit ","Rich Passage",-0.0921099492453207,0.9266,0.9765,"No","a","a"
"Blair Waterway Two","Elliott Bay, Harbor Island, Pier 17",-0.0901501630911649,0.9282,0.9766,"No","a","a"
"Eastsound, Fishing Bay","Salmon Beach",0.0901501630911649,0.9282,0.977,"No","a","a"
"Cap Sante","Chuckanut, Clark's Point",-0.0881903769370092,0.9297,0.9775,"No","a","a"
"Commencement Bay, Milwaukee Waterway","Kopachuck State Park",-0.085523954041118,0.9318,0.9793,"No","a","a"
"Jamestown","Seattle Aquarium, Pier 59",-0.085157914038381,0.9321,0.9793,"No","a","a"
"Blair Waterway","Broad Spit ",0.0842708046286976,0.9328,0.9796,"No","a","a"
"Aiston Preserve","Elliot Bay Myrtle Edwards",-0.0838713172480527,0.9332,0.9796,"No","a","a"
"West Bay Park","Williams Olson Park",-0.0823110184745419,0.9344,0.9805,"No","a","a"
"Browns Point Lighthouse","Edmonds Marina",0.0803512323203861,0.936,0.9806,"No","a","a"
"Elliot Bay Myrtle Edwards","Miller Creek",-0.0793265660671241,0.9368,0.9807,"No","a","a"
"Commencement Bay Skookum","Filucy Bay",0.0803512323203861,0.936,0.981,"No","a","a"
"Maristone Island","Rich Passage",-0.079433012254288,0.9367,0.981,"No","a","a"
"Kingston Marina","Minter Bay",-0.0803512323203861,0.936,0.9814,"No","a","a"
"Miller Creek","Silverdale, Dyes Inlet",-0.0803512323203861,0.936,0.9818,"No","a","a"
"Donkey Creek Delta","Maristone Island",0.0772861740852532,0.9384,0.982,"No","a","a"
"Friday Harbor","Tulalip Reservation",0.0768476108775264,0.9387,0.982,"No","a","a"
"Oak Bay County Park","Williams Olson Park",-0.0764316600120746,0.9391,0.982,"No","a","a"
"Chimacum Creek delta","Elliott Bay, Harbor Island, Pier 17",0.0744718738579188,0.9406,0.9821,"No","a","a"
"Eagle Harbor Dr","North Camano",0.0744718738579188,0.9406,0.9825,"No","a","a"
"Des Moines Marina","Minter Bay",0.0725120877037631,0.9422,0.9826,"No","a","a"
"Fidalgo Bay Aq Reserve, Weaverling Spit","Tulalip Bay",0.0751393359162184,0.9401,0.9827,"No","a","a"
"Tulalip Reservation","West Bay Park",0.0744718738579188,0.9406,0.9828,"No","a","a"
"Friday Harbor","Williams Olson Park",0.068584426912201,0.9453,0.9828,"No","a","a"
"Edmonds Marina","Mukilteo",-0.0725120877037631,0.9422,0.983,"No","a","a"
"Fidalgo Bay Aq Reserve, Weaverling Spit","Kitsap St Boat Launch",0.0685925153954516,0.9453,0.9832,"No","a","a"
"Eagle Harbor Dr","Smith Cove, Terminal 91",0.0725120877037631,0.9422,0.9833,"No","a","a"
"Maple Hollow Park","Rich Passage",-0.0705523015496073,0.9438,0.9834,"No","a","a"
