"Group1","Group2","Z","P.unadj","P.adj","Significant"
"Madrona Pont","Tulalip Reservation",-0.203799337420385,0.8385,0.9675,"No"
"Edmonds Marina","Jamestown",-0.204646739567877,0.8378,0.9676,"No"
"Madrona Pont","Mukilteo",-0.195960901365754,0.8446,0.9677,"No"
"Commencement Bay, Milwaukee Waterway","Oak Bay County Park",0.195406636833331,0.8451,0.9678,"No"
"Discovery Bay","Kopachuck State Park",-0.194001292352097,0.8462,0.9679,"No"
"Blair Waterway","Discovery Bay",0.192041683338439,0.8477,0.9681,"No"
"Cherry Point Aquatic Reserve, Conoco Phillips","Hood Canal Holly",0.196060163082512,0.8446,0.9681,"No"
"Broad Spit","Suquamish, Stormwater Outfall",-0.194729007612586,0.8456,0.9681,"No"
"Des Moines Marina","Shilshole Bay",-0.194001292352097,0.8462,0.9683,"No"
"Discovery Bay","Edmonds Marina",-0.192041683338439,0.8477,0.9685,"No"
"Arroyo Beach","Penn Cove Reference",-0.192482422880276,0.8474,0.9685,"No"
"Port Angeles Yacht Club","Rich Passage",-0.192482422880276,0.8474,0.9689,"No"
"Cap Sante","Cherry Point Aquatic Reserve, Conoco Phillips",-0.190082074324782,0.8492,0.969,"No"
"Brackenwood Lane","Manchester, Stormwater Outfall",0.190082074324782,0.8492,0.9694,"No"
"Browns Point Lighthouse","Maple Hollow Park",0.162647548133576,0.8708,0.9697,"No"
"Cherry Point Aquatic Reserve, Conoco Phillips","Jamestown",0.164576049302839,0.8693,0.9699,"No"
"Blair Waterway","South of Skunk Island",0.162647548133576,0.8708,0.9701,"No"
"Brackenwood Lane","Filucy Bay",-0.164607157147234,0.8693,0.9703,"No"
"Commencement Bay, Dick Gilmur Launch","Elliot Bay Myrtle Edwards",-0.185904834196615,0.8525,0.9704,"No"
"Maristone Island","Salmon Beach",0.179602558152228,0.8575,0.9704,"No"
"Minter Bay","Three Tree Point",-0.188122465311124,0.8508,0.9704,"No"
"Edmonds Marina","South of Skunk Island",0.162647548133576,0.8708,0.9705,"No"
"Everett Harbor","Kopachuck State Park",0.180284029256494,0.8569,0.9706,"No"
"Cherry Point Aquatic Reserve, Conoco Phillips","Miller Creek",0.170485984188206,0.8646,0.9706,"No"
"Cherry Point Aquatic Reserve, Conoco Phillips","Tulalip Bay",0.187473586597146,0.8513,0.9706,"No"
"Friday Harbor","Jamestown",-0.163234229646892,0.8703,0.9707,"No"
"Kopachuck State Park","Miller Creek",-0.164607157147234,0.8693,0.9707,"No"
"Blair Waterway","Donkey Creek Delta",-0.178324420242836,0.8585,0.9708,"No"
"Broad Spit","Eastsound, Fishing Bay",0.162677338657719,0.8708,0.9708,"No"
"Kopachuck State Park","Tulalip Bay",-0.179602558152228,0.8575,0.9708,"No"
"Friday Harbor","Williams Olson Park",0.185904834196615,0.8525,0.9708,"No"
"Commencement Bay Skookum","Kingston Marina",0.176364811229179,0.86,0.9709,"No"
"Eastsound, Fishing Bay","Penrose Point State Park",0.186162856297467,0.8523,0.9709,"No"
"Kingston Marina","Reach Island",-0.180284029256494,0.8569,0.971,"No"
"Eld Inlet","Salmon Beach",0.170485984188206,0.8646,0.971,"No"
"Commencement Bay, Dick Gilmur Launch","Port Angeles Yacht Club",0.177455914030887,0.8592,0.9711,"No"
"Penn Cove Reference","Skiff Point",-0.164607157147234,0.8693,0.9711,"No"
"Donkey Creek Delta","Edmonds Marina",0.178324420242836,0.8585,0.9712,"No"
"Eastsound, Fishing Bay","Madrona Pont",0.172445593201864,0.8631,0.9712,"No"
"Donkey Creek Delta","Kopachuck State Park",0.176364811229179,0.86,0.9713,"No"
"Hood Canal Holly","Kopachuck State Park",0.171015981666863,0.8642,0.9713,"No"
"Kitsap St Boat Launch","Shilshole Bay",0.186162856297467,0.8523,0.9713,"No"
"Minter Bay","Salmon Bay, Commodore Park",0.180284029256494,0.8569,0.9714,"No"
"Brackenwood Lane","Silverdale, Dyes Inlet",0.170485984188206,0.8646,0.9714,"No"
"Kopachuck State Park","South of Skunk Island",0.164607157147234,0.8693,0.9715,"No"
"Cherry Point Aquatic Reserve, Conoco Phillips","Donkey Creek Delta",0.158728330106261,0.8739,0.9716,"No"
"Broad Spit","Kitsap St Boat Launch",-0.171143817249571,0.8641,0.9716,"No"
"Kingston Marina","Mukilteo",-0.172445593201864,0.8631,0.9716,"No"
"Blair Waterway","Miller Creek",-0.166566766160891,0.8677,0.9717,"No"
"Elliot Bay Myrtle Edwards","Rich Passage",0.171445569314656,0.8639,0.9717,"No"
"Friday Harbor","Salmon Bay, Commodore Park",-0.165248741508102,0.8687,0.9717,"No"
"Silverdale, Dyes Inlet","Thea Foss Waterway",0.1764030315599,0.86,0.9717,"No"
"Blair Waterway","Tulalip Bay",-0.18174920227357,0.8558,0.9717,"No"
"Broad Spit","West Bay Park",-0.165701081011952,0.8684,0.9717,"No"
"Kingston Marina","Tulalip Reservation",-0.180284029256494,0.8569,0.9718,"No"
"Maristone Island","Williams Olson Park",-0.166007145383733,0.8682,0.9718,"No"
"Manchester, Stormwater Outfall","Port Angeles Yacht Club",-0.168153789505074,0.8665,0.9719,"No"
"Eastsound, Fishing Bay","Shilshole Bay",-0.174405202215521,0.8615,0.9719,"No"
"Skiff Point","South of Skunk Island",-0.164607157147234,0.8693,0.9719,"No"
"Commencement Bay, Dick Gilmur Launch","Three Tree Point",-0.168526375174549,0.8662,0.9719,"No"
"Arroyo Beach","Chimacum Creek delta",0.159567213019709,0.8732,0.972,"No"
"Blair Waterway","Everett Harbor",-0.182243638270152,0.8554,0.972,"No"
"Blair Waterway Two","North Camano",-0.158728330106261,0.8739,0.972,"No"
"Brackenwood Lane","Smith Cove, Terminal 91",-0.172445593201864,0.8631,0.972,"No"
"Aiston Preserve","Broad Spit",0.167515326424491,0.867,0.9721,"No"
"Broad Spit","Des Moines Marina",0.180819792783115,0.8565,0.9721,"No"
"Edmonds Marina","Miller Creek",-0.166566766160891,0.8677,0.9721,"No"
"Edmonds Marina","Tulalip Bay",-0.18174920227357,0.8558,0.9721,"No"
"Blair Waterway","Hood Canal Holly",-0.173162625788204,0.8625,0.9722,"No"
"Chuckanut, Clark's Point","Thea Foss Waterway",-0.172684934875967,0.8629,0.9722,"No"
"Shilshole Bay","West Bay Park",-0.180284029256494,0.8569,0.9722,"No"
"Elliott Bay, Harbor Island, Pier 17","Salmon Bay, Commodore Park",-0.158728330106261,0.8739,0.9723,"No"
"Elliott Bay, Harbor Island, Pier 17","Williams Olson Park",0.174405202215521,0.8615,0.9723,"No"
"Edmonds Marina","Everett Harbor",-0.182243638270152,0.8554,0.9724,"No"
"Des Moines Marina","Penrose Point State Park",0.166566766160891,0.8677,0.9725,"No"
"Rocky Point","Thea Foss Waterway",-0.183012981220223,0.8548,0.9725,"No"
"Edmonds Marina","Hood Canal Holly",-0.173162625788204,0.8625,0.9726,"No"
"Cherry Point Aquatic Reserve, Conoco Phillips","Everett Harbor",0.154809112078946,0.877,0.9727,"No"
"Elliot Bay Myrtle Edwards","Squaxin Island",0.156986304432697,0.8753,0.9727,"No"
"Aiston Preserve","Shilshole Bay",0.182243638270152,0.8554,0.9728,"No"
"Elliott Bay, Harbor Island, Pier 17","Jamestown",-0.155273924777026,0.8766,0.973,"No"
"Manchester, Stormwater Outfall","Thea Foss Waterway",0.155746938871387,0.8762,0.973,"No"
"Rich Passage","Three Tree Point",-0.154809112078946,0.877,0.973,"No"
"Minter Bay","Port Angeles Yacht Club",0.155989472817473,0.876,0.9732,"No"
"Des Moines Marina","Madrona Pont",0.152849503065288,0.8785,0.9736,"No"
"Brackenwood Lane","Squaxin Island",-0.152849503065288,0.8785,0.974,"No"
"Mukilteo","Shilshole Bay",-0.150889894051631,0.8801,0.9749,"No"
"Purdy, Dexters","Thea Foss Waterway",-0.149963232918603,0.8808,0.9753,"No"
"Eastsound, Fishing Bay","Kingston Marina",0.148930285037973,0.8816,0.9755,"No"
"Port Angeles Yacht Club","Silverdale, Dyes Inlet",0.14668734829166,0.8834,0.9755,"No"
"Blair Waterway","Cap Sante",-0.146970676024316,0.8832,0.9756,"No"
"Chambers Bay Park","North Camano",-0.148930285037973,0.8816,0.9759,"No"
"Cap Sante","Edmonds Marina",0.146970676024316,0.8832,0.976,"No"
"Elliot Bay Myrtle Edwards","Filucy Bay",0.14459264881959,0.885,0.9761,"No"
"Cap Sante","Kopachuck State Park",0.145011067010658,0.8847,0.9762,"No"
"Meyer's Point, Henderson Inlet","Seattle Aquarium, Pier 59",-0.146970676024316,0.8832,0.9764,"No"
"Eld Inlet","Williams Olson Park",-0.145011067010658,0.8847,0.9766,"No"
"Reach Island","Shilshole Bay",-0.143051457997001,0.8862,0.9767,"No"
"Everett Harbor","Friday Harbor",0.142527039550738,0.8867,0.9768,"No"
"Commencement Bay Skookum","Shilshole Bay",-0.146970676024316,0.8832,0.9768,"No"
"Shilshole Bay","Tulalip Reservation",0.143051457997001,0.8862,0.9771,"No"
"Broad Spit","Mukilteo",0.140906393707244,0.8879,0.9774,"No"
"Squaxin Island","Three Tree Point",-0.141091848983343,0.8878,0.9776,"No"
"Des Moines Marina","Kingston Marina",0.129334194901398,0.8971,0.9778,"No"
"Elliott Bay, Harbor Island, Pier 17","Everett Harbor",-0.137172630956028,0.8909,0.9779,"No"
"Donkey Creek Delta","Friday Harbor",0.138395821013036,0.8899,0.978,"No"
"Discovery Bay","Thea Foss Waterway",-0.139635186574346,0.8889,0.9781,"No"
"Friday Harbor","Tulalip Bay",-0.138825372877264,0.8896,0.9781,"No"
"Brackenwood Lane","Rich Passage",-0.139132239969686,0.8893,0.9782,"No"
"Purdy, Burley Lagoon","Shilshole Bay",0.129334194901398,0.8971,0.9782,"No"
"N Avenue Park","Raft Island Park",0.137172630956028,0.8909,0.9783,"No"
"Elliot Bay Myrtle Edwards","Smith Cove, Terminal 91",0.136330211744185,0.8916,0.9783,"No"
"Broad Spit","Commencement Bay Skookum",0.137277902882164,0.8908,0.9786,"No"
"Filucy Bay","Three Tree Point",-0.129334194901398,0.8971,0.9786,"No"
"Brackenwood Lane","Cap Sante",0.131293803915055,0.8955,0.9788,"No"
"Discovery Bay","Skiff Point",0.13521302194237,0.8924,0.9789,"No"
"Blair Waterway","Williams Olson Park",0.129334194901398,0.8971,0.9789,"No"
"Donkey Creek Delta","Elliott Bay, Harbor Island, Pier 17",0.133253412928713,0.894,0.979,"No"
"Locust Beach","Shilshole Bay",0.12737458588774,0.8986,0.9791,"No"
"Browns Point Lighthouse","Fidalgo Bay Aq Reserve, Weaverling Spit",-0.131293803915055,0.8955,0.9792,"No"
"Edmonds Marina","Williams Olson Park",0.129334194901398,0.8971,0.9793,"No"
"Broad Spit","Reach Island",0.133649412057085,0.8937,0.9794,"No"
"Cherry Point Aquatic Reserve, Conoco Phillips","Salmon Bay, Commodore Park",0.133253412928713,0.894,0.9794,"No"
"Elliott Bay, Harbor Island, Pier 17","Tulalip Bay",-0.132376387482718,0.8947,0.9794,"No"
"Brackenwood Lane","Commencement Bay, Dick Gilmur Launch",-0.125414976874083,0.9002,0.9796,"No"
"Brackenwood Lane","Hood Canal Holly",0.131660839442271,0.8953,0.9796,"No"
"Maristone Island","South of Skunk Island",-0.129514195320929,0.897,0.9796,"No"
"Kopachuck State Park","Williams Olson Park",0.131293803915055,0.8955,0.9796,"No"
"Friday Harbor","Hood Canal Holly",-0.129672051588653,0.8968,0.9798,"No"
"Broad Spit","Tulalip Reservation",0.133649412057085,0.8937,0.9798,"No"
"Friday Harbor","Miller Creek",-0.126002165399928,0.8997,0.9799,"No"
"Purdy, Dexters","Skiff Point",0.125414976874083,0.9002,0.98,"No"
"Brackenwood Lane","Tulalip Bay",0.123074262956905,0.902,0.9801,"No"
"Broad Spit","Purdy, Burley Lagoon",-0.118530700285922,0.9056,0.9802,"No"
"North Camano","Reach Island",-0.123455367860425,0.9017,0.9802,"No"
"Elliott Bay, Harbor Island, Pier 17","Miller Creek",-0.121495758846768,0.9033,0.9803,"No"
"Arroyo Beach","Purdy, Burley Lagoon",0.118780974714223,0.9054,0.9803,"No"
"Arroyo Beach","Locust Beach",0.120927618835564,0.9037,0.9804,"No"
"Friday Harbor","Thea Foss Waterway",0.119185475816981,0.9051,0.9804,"No"
"Commencement Bay Skookum","North Camano",0.11953614983311,0.9049,0.9805,"No"
"North Camano","Tulalip Reservation",-0.123455367860425,0.9017,0.9805,"No"
"Broad Spit ","Eagle Harbor Dr",-0.120218459447145,0.9043,0.9806,"No"
"Elliott Bay, Harbor Island, Pier 17","Hood Canal Holly",-0.123789810997353,0.9015,0.9806,"No"
"Salmon Beach","Skiff Point",-0.117576540819453,0.9064,0.9806,"No"
"Browns Point Lighthouse","Point Defiance Ferry",-0.121495758846768,0.9033,0.9807,"No"
"Chimacum Creek delta","Suquamish, Stormwater Outfall",-0.11953614983311,0.9049,0.9808,"No"
"Broad Spit","Locust Beach",-0.116716454873382,0.9071,0.981,"No"
"Mukilteo","North Camano",0.115616931805795,0.908,0.9811,"No"
"Smith Cove, Terminal 91","Three Tree Point",-0.121495758846768,0.9033,0.9811,"No"
"Manchester, Stormwater Outfall","Salmon Bay, Commodore Park",-0.115616931805795,0.908,0.9815,"No"
"Browns Point Lighthouse","Seattle Aquarium, Pier 59",0.113657322792138,0.9095,0.9821,"No"
"Cherry Point Aquatic Reserve, Conoco Phillips","Smith Cove, Terminal 91",-0.113657322792138,0.9095,0.9824,"No"
"Brackenwood Lane","Miller Creek",0.11169771377848,0.9111,0.983,"No"
"Eld Inlet","South of Skunk Island",-0.11169771377848,0.9111,0.9834,"No"
"Elliott Bay, Harbor Island, Pier 17","Thea Foss Waterway",0.110303534956659,0.9122,0.9838,"No"
"Cap Sante","Port Angeles Yacht Club",-0.103754465864833,0.9174,0.9844,"No"
"Blair Waterway","Silverdale, Dyes Inlet",-0.107778495751165,0.9142,0.9844,"No"
"Chuckanut, Clark's Point","Skiff Point",0.10385927772385,0.9173,0.9847,"No"
"Cap Sante","Elliott Bay, Harbor Island, Pier 17",0.101899668710192,0.9188,0.9848,"No"
"Edmonds Marina","Silverdale, Dyes Inlet",-0.107778495751165,0.9142,0.9848,"No"
"South of Skunk Island","Thea Foss Waterway",-0.108651047541577,0.9135,0.9848,"No"
"Cherry Point Aquatic Reserve, Conoco Phillips","Filucy Bay",-0.105818886737507,0.9157,0.9849,"No"
"Jamestown","Manchester, Stormwater Outfall",0.108047754107516,0.914,0.9849,"No"
"Cherry Point Aquatic Reserve, Conoco Phillips","Port Angeles Yacht Club",0.10447001390528,0.9168,0.9849,"No"
"Cap Sante","Friday Harbor",0.105346072711415,0.9161,0.985,"No"
"Rocky Point","Williams Olson Park",-0.10385927772385,0.9173,0.9851,"No"
"Blair Waterway Two","Kingston Marina",-0.101899668710192,0.9188,0.9852,"No"
"Hood Canal Holly","Port Angeles Yacht Club",-0.102400899814818,0.9184,0.9852,"No"
"Brackenwood Lane","Minter Bay",-0.105818886737507,0.9157,0.9853,"No"
"Commencement Bay, Milwaukee Waterway","N Avenue Park",0.104519829003875,0.9168,0.9853,"No"
"Kopachuck State Park","Silverdale, Dyes Inlet",-0.105818886737507,0.9157,0.9857,"No"
"Brackenwood Lane","Donkey Creek Delta",0.0999400596965347,0.9204,0.9858,"No"
"Brackenwood Lane","Jamestown",0.100176725662597,0.9202,0.9859,"No"
"Chimacum Creek delta","Kitsap St Boat Launch",-0.0940612326555621,0.9251,0.9869,"No"
"Maple Hollow Park","Meyer's Point, Henderson Inlet",0.0979804506828772,0.9219,0.987,"No"
"Chambers Bay Park","Kingston Marina",-0.0921016236419045,0.9266,0.9871,"No"
"Discovery Bay","Maristone Island",0.0973145335008087,0.9225,0.9872,"No"
"Everett Harbor","Manchester, Stormwater Outfall",0.0940612326555621,0.9251,0.9873,"No"
"Eastsound, Fishing Bay","North Camano",0.0921016236419045,0.9266,0.9875,"No"
"Brackenwood Lane","Everett Harbor",0.0960208416692196,0.9235,0.9876,"No"
"Port Angeles Yacht Club","Tulalip Bay",0.0928008154571788,0.9261,0.9876,"No"
"North Camano","Penrose Point State Park",0.0940612326555621,0.9251,0.9877,"No"
"Chimacum Creek delta","Shilshole Bay",0.0921016236419045,0.9266,0.9878,"No"
"Salmon Bay, Commodore Park","Silverdale, Dyes Inlet",0.0960208416692196,0.9235,0.9879,"No"
"Aiston Preserve","Chimacum Creek delta",0.090142014628247,0.9282,0.988,"No"
"Rocky Point","Skiff Point",0.0940612326555621,0.9251,0.9881,"No"
"Donkey Creek Delta","Manchester, Stormwater Outfall",0.090142014628247,0.9282,0.9884,"No"
"Blair Waterway","Manchester, Stormwater Outfall",-0.0881824056145895,0.9297,0.9885,"No"
"Cherry Point Aquatic Reserve, Conoco Phillips","Squaxin Island",-0.0940612326555621,0.9251,0.9885,"No"
"Kopachuck State Park","Manchester, Stormwater Outfall",-0.0862227966009319,0.9313,0.9886,"No"
"Chuckanut, Clark's Point","Williams Olson Park",-0.0940612326555621,0.9251,0.9888,"No"
"Edmonds Marina","Manchester, Stormwater Outfall",-0.0881824056145895,0.9297,0.9889,"No"
"N Avenue Park","Oak Bay County Park",0.0862227966009319,0.9313,0.989,"No"
"Maristone Island","Purdy, Dexters",-0.0865813128941018,0.931,0.9891,"No"
"Manchester, Stormwater Outfall","Tulalip Bay",-0.0851502168132079,0.9321,0.9892,"No"
"Broad Spit","Chimacum Creek delta",-0.084060037447669,0.933,0.9893,"No"
"Chimacum Creek delta","West Bay Park",-0.0881824056145895,0.9297,0.9893,"No"
"Jamestown","Silverdale, Dyes Inlet",0.0865813128941018,0.931,0.9895,"No"
"Locust Beach","Suquamish, Stormwater Outfall",-0.0842631875872744,0.9328,0.9895,"No"
"Miller Creek","Port Angeles Yacht Club",-0.0822880246514191,0.9344,0.9897,"No"
"Discovery Bay","Eld Inlet",0.0823035785736168,0.9344,0.9901,"No"
"Purdy, Burley Lagoon","Suquamish, Stormwater Outfall",-0.0823035785736168,0.9344,0.9904,"No"
"Madrona Pont","North Camano",-0.0803439695599593,0.936,0.9906,"No"
"Cherry Point Aquatic Reserve, Conoco Phillips","Rich Passage",-0.0803439695599593,0.936,0.991,"No"
"Blair Waterway Two","Madrona Pont",-0.0783843605463017,0.9375,0.9915,"No"
"Manchester, Stormwater Outfall","Miller Creek",-0.0783843605463017,0.9375,0.9919,"No"
"Hood Canal Holly","Manchester, Stormwater Outfall",0.0765636403278424,0.939,0.9926,"No"
"Brackenwood Lane","Salmon Bay, Commodore Park",0.0744651425189866,0.9406,0.9936,"No"
"Des Moines Marina","North Camano",0.0725055335053291,0.9422,0.9938,"No"
"Everett Harbor","Silverdale, Dyes Inlet",0.0744651425189866,0.9406,0.994,"No"
"Thea Foss Waterway","Williams Olson Park",0.0735356899711054,0.9414,0.994,"No"
"Eld Inlet","Purdy, Dexters",-0.0725055335053291,0.9422,0.9941,"No"
"Purdy, Dexters","Williams Olson Park",-0.0725055335053291,0.9422,0.9945,"No"
"Donkey Creek Delta","Silverdale, Dyes Inlet",0.0705459244916716,0.9438,0.9947,"No"
"Rocky Point","South of Skunk Island",-0.0705459244916716,0.9438,0.995,"No"
"Donkey Creek Delta","Port Angeles Yacht Club",-0.0694081599233708,0.9447,0.9952,"No"
"Elliott Bay, Harbor Island, Pier 17","Silverdale, Dyes Inlet",-0.0627074884370414,0.95,0.9952,"No"
"Commencement Bay Skookum","Des Moines Marina",0.047030616327781,0.9625,0.9955,"No"
"Chambers Bay Park","Madrona Pont",-0.068586315478014,0.9453,0.9955,"No"
"Discovery Bay","Williams Olson Park",-0.0627074884370414,0.95,0.9956,"No"
"Brackenwood Lane","Cherry Point Aquatic Reserve, Conoco Phillips",-0.0587882704097263,0.9531,0.9958,"No"
"Elliott Bay, Harbor Island, Pier 17","Kopachuck State Park",0.043111398300466,0.9656,0.9958,"No"
"Cherry Point Aquatic Reserve, Conoco Phillips","Minter Bay",-0.047030616327781,0.9625,0.9959,"No"
"Discovery Bay","Rocky Point",0.0411517892868084,0.9672,0.9959,"No"
"Blair Waterway","Thea Foss Waterway",0.0627945217730791,0.9499,0.9959,"No"
"Commencement Bay, Dick Gilmur Launch","Filucy Bay",-0.0391921802731509,0.9687,0.996,"No"
"Blair Waterway","Friday Harbor",-0.0495746224524307,0.9605,0.996,"No"
"Cherry Point Aquatic Reserve, Conoco Phillips","Commencement Bay, Dick Gilmur Launch",-0.0666267064643565,0.9469,0.9961,"No"
"Elliott Bay, Harbor Island, Pier 17","Manchester, Stormwater Outfall",-0.043111398300466,0.9656,0.9961,"No"
"Maple Hollow Park","Seattle Aquarium, Pier 59",-0.0489902253414386,0.9609,0.9961,"No"
"Maristone Island","Skiff Point",0.050803910871746,0.9595,0.9961,"No"
"Chuckanut, Clark's Point","South of Skunk Island",-0.0607478794233838,0.9516,0.9961,"No"
"Arroyo Beach","Kitsap St Boat Launch",0.0565282951953229,0.9549,0.9962,"No"
"Kitsap St Boat Launch","Locust Beach",0.0587882704097263,0.9531,0.9962,"No"
"Penn Cove Reference","Salmon Beach",-0.047030616327781,0.9625,0.9962,"No"
"Edmonds Marina","Thea Foss Waterway",0.0627945217730791,0.9499,0.9962,"No"
"Chuckanut, Clark's Point","Eld Inlet",0.0509498343550961,0.9594,0.9963,"No"
"Kingston Marina","North Camano",-0.0568286613960688,0.9547,0.9963,"No"
"Jamestown","Port Angeles Yacht Club",-0.0672005905034746,0.9464,0.9963,"No"
"Eld Inlet","Rocky Point",-0.0411517892868084,0.9672,0.9963,"No"
"Hood Canal Holly","Salmon Bay, Commodore Park",-0.0500883628312985,0.9601,0.9963,"No"
"Port Angeles Yacht Club","Salmon Bay, Commodore Park",0.041501786345933,0.9669,0.9963,"No"
"Aiston Preserve","Arroyo Beach",-0.0608215834380056,0.9515,0.9964,"No"
"Broad Spit ","Edmonds Ferry",0.0446171602071877,0.9644,0.9964,"No"
"Blair Waterway","Elliott Bay, Harbor Island, Pier 17",-0.0450710073141235,0.9641,0.9964,"No"
"Edmonds Marina","Friday Harbor",-0.0495746224524307,0.9605,0.9964,"No"
"Brackenwood Lane","Port Angeles Yacht Club",0.0400706902650391,0.968,0.9964,"No"
"Cap Sante","Silverdale, Dyes Inlet",0.0391921802731509,0.9687,0.9964,"No"
"Minter Bay","Smith Cove, Terminal 91",-0.0666267064643565,0.9469,0.9964,"No"
"Aiston Preserve","Locust Beach",0.0548690523824112,0.9562,0.9965,"No"
"Chuckanut, Clark's Point","Maristone Island",0.0629682275593467,0.9498,0.9965,"No"
"Des Moines Marina","Mukilteo",-0.043111398300466,0.9656,0.9965,"No"
"Kingston Marina","Penrose Point State Park",0.0372325712594933,0.9703,0.9965,"No"
