"Group1","Group2","Diff","Lower","Upper","P.adj","Significant","Group1_CLD","Group2_CLD"
"West Bay Park","Oak Bay County Park","-0.0276782917499983","-7.24938533509987","7.19402875159988","1","No","abcdefg","abcdefg"
"Williams Olson Park","Oak Bay County Park","-2.26961993925","-9.49132698259987","4.95208710409988","1","No","abcfg","abcdefg"
"Penrose Point State Park","Penn Cove Reference","5.56333667975","-1.65837036359987","12.7850437230999","0.592965460205962","No","abcdef","cfg"
"Point Defiance Ferry","Penn Cove Reference","5.14816230075001","-2.07354474259987","12.3698693440999","0.79097397192023","No","abcdef","cfg"
"Port Angeles Yacht Club","Penn Cove Reference","4.30858744533334","-2.2838989735611","10.9010738642278","0.928064826336206","No","abcdef","cfg"
"Purdy, Burley Lagoon","Penn Cove Reference","6.83653810825001","-0.385168935099861","14.0582451515999","0.104631864124448","No","abcde","cfg"
"Purdy, Dexters","Penn Cove Reference","5.25887546875001","-1.96283157459986","12.4805825120999","0.74261601174877","No","abcdef","cfg"
"Raft Island Park","Penn Cove Reference","1.05177509400001","-6.16993194934986","8.27348213734989","1","No","bcfg","cfg"
"Reach Island","Penn Cove Reference","3.62585624400001","-3.59585079934987","10.8475632873499","0.999738545543745","No","abcdefg","cfg"
"Rich Passage","Penn Cove Reference","4.51156158600001","-2.71014545734986","11.7332686293499","0.964294882281777","No","abcdef","cfg"
"Rocky Point","Penn Cove Reference","1.82676726825","-5.39493977509987","9.04847431159988","1","No","abcfg","cfg"
"Salmon Bay, Commodore Park","Penn Cove Reference","2.24194164700001","-4.97976539634987","9.46364869034988","1","No","abcefg","cfg"
"Salmon Beach","Penn Cove Reference","5.70172813975001","-1.51997890359986","12.9234351830999","0.52181490709917","No","abcdef","cfg"
"Seattle Aquarium, Pier 59","Penn Cove Reference","5.23119717700001","-1.99050986634986","12.4529042203499","0.755110462018643","No","abcdef","cfg"
"Shilshole Bay","Penn Cove Reference","-1.10713167799999","-8.32883872134986","6.11457536534989","1","No","fg","cfg"
"Silverdale, Dyes Inlet","Penn Cove Reference","1.79908897625001","-5.42261806709987","9.02079601959988","1","No","abcfg","cfg"
"Skiff Point","Penn Cove Reference","-1.05177509375","-8.27348213709987","6.16993194959987","1","No","fg","cfg"
"Smith Cove, Terminal 91","Penn Cove Reference","2.96157723775","-4.26012980559987","10.1832842810999","0.999999714692122","No","abcdefg","cfg"
"South of Skunk Island","Penn Cove Reference","3.98567403950001","-3.23603300384987","11.2073810828499","0.996987630554762","No","abcdefg","cfg"
"Squaxin Island","Penn Cove Reference","5.53565838800001","-1.68604865534987","12.7573654313499","0.607153188756418","No","abcdef","cfg"
"Suquamish, Stormwater Outfall","Penn Cove Reference","9.18919292375001","1.96748588040013","16.4108999670999","0.000402736125371006","Yes","de","cfg"
"Thea Foss Waterway","Penn Cove Reference","6.4379707052","-0.413142150239777","13.2890835606398","0.114497738920497","No","abcde","cfg"
"Three Tree Point","Penn Cove Reference","4.56691817000001","-2.65478887334987","11.7886252133499","0.956409718483583","No","abcdef","cfg"
"Tulalip Bay","Penn Cove Reference","5.93238057250001","-0.660105846394432","12.5248669913944","0.185835220161254","No","abcde","cfg"
"Tulalip Reservation","Penn Cove Reference","3.93031745550001","-3.29138958784987","11.1520244988499","0.997836042319967","No","abcdefg","cfg"
"West Bay Park","Penn Cove Reference","3.68121282825001","-3.54049421509987","10.9029198715999","0.999600499426132","No","abcdefg","cfg"
"Williams Olson Park","Penn Cove Reference","1.43927118075001","-5.78243586259986","8.66097822409988","1","No","abcfg","cfg"
"Point Defiance Ferry","Penrose Point State Park","-0.415174378999996","-7.63688142234987","6.80653266434988","1","No","abcdef","abcdef"
"Port Angeles Yacht Club","Penrose Point State Park","-1.25474923441667","-7.8472356533111","5.33773718447777","1","No","abcdef","abcdef"
"Purdy, Burley Lagoon","Penrose Point State Park","1.27320142850001","-5.94850561484986","8.49490847184988","1","No","abcde","abcdef"
"Purdy, Dexters","Penrose Point State Park","-0.304461210999992","-7.52616825434987","6.91724583234988","1","No","abcdef","abcdef"
"Raft Island Park","Penrose Point State Park","-4.51156158574999","-11.7332686290999","2.71014545759989","0.964294882314775","No","bcfg","abcdef"
"Reach Island","Penrose Point State Park","-1.93748043575","-9.15918747909987","5.28422660759988","1","No","abcdefg","abcdef"
"Rich Passage","Penrose Point State Park","-1.05177509374999","-8.27348213709987","6.16993194959988","1","No","abcdef","abcdef"
"Rocky Point","Penrose Point State Park","-3.7365694115","-10.9582764548499","3.48513763184987","0.999400713933845","No","abcfg","abcdef"
"Salmon Bay, Commodore Park","Penrose Point State Park","-3.32139503274999","-10.5431020760999","3.90031201059988","0.999982340585879","No","abcefg","abcdef"
"Salmon Beach","Penrose Point State Park","0.138391460000009","-7.08331558334986","7.36009850334988","1","No","abcdef","abcdef"
"Seattle Aquarium, Pier 59","Penrose Point State Park","-0.332139502749992","-7.55384654609987","6.88956754059988","1","No","abcdef","abcdef"
"Shilshole Bay","Penrose Point State Park","-6.67046835774999","-13.8921754010999","0.551238685599887","0.140031275786245","No","fg","abcdef"
"Silverdale, Dyes Inlet","Penrose Point State Park","-3.76424770349999","-10.9859547468499","3.45745933984988","0.99927090295387","No","abcfg","abcdef"
"Skiff Point","Penrose Point State Park","-6.6151117735","-13.8368188168499","0.606595269849874","0.153719910959764","No","fg","abcdef"
"Smith Cove, Terminal 91","Penrose Point State Park","-2.601759442","-9.82346648534987","4.61994760134988","0.999999998746314","No","abcdefg","abcdef"
"South of Skunk Island","Penrose Point State Park","-1.57766264024999","-8.79936968359987","5.64404440309988","1","No","abcdefg","abcdef"
"Squaxin Island","Penrose Point State Park","-0.0276782917499947","-7.24938533509987","7.19402875159988","1","No","abcdef","abcdef"
"Suquamish, Stormwater Outfall","Penrose Point State Park","3.625856244","-3.59585079934987","10.8475632873499","0.999738545543745","No","de","abcdef"
"Thea Foss Waterway","Penrose Point State Park","0.874634025450003","-5.97647882998978","7.72574688088979","1","No","abcde","abcdef"
"Three Tree Point","Penrose Point State Park","-0.996418509749994","-8.21812555309987","6.22528853359988","1","No","abcdef","abcdef"
"Tulalip Bay","Penrose Point State Park","0.369043892750005","-6.22344252614443","6.96153031164444","1","No","abcde","abcdef"
"Tulalip Reservation","Penrose Point State Park","-1.63301922424999","-8.85472626759987","5.58868781909988","1","No","abcdefg","abcdef"
"West Bay Park","Penrose Point State Park","-1.88212385149999","-9.10383089484987","5.33958319184988","1","No","abcdefg","abcdef"
"Williams Olson Park","Penrose Point State Park","-4.12406549899999","-11.3457725423499","3.09764154434988","0.993540098429732","No","abcfg","abcdef"
"Port Angeles Yacht Club","Point Defiance Ferry","-0.839574855416669","-7.43206127431111","5.75291156347777","1","No","abcdef","abcdef"
"Purdy, Burley Lagoon","Point Defiance Ferry","1.68837580750001","-5.53333123584987","8.91008285084988","1","No","abcde","abcdef"
"Purdy, Dexters","Point Defiance Ferry","0.110713168000004","-7.11099387534987","7.33242021134988","1","No","abcdef","abcdef"
"Raft Island Park","Point Defiance Ferry","-4.09638720674999","-11.3180942500999","3.12531983659988","0.9944150108081","No","bcfg","abcdef"
"Reach Island","Point Defiance Ferry","-1.52230605675","-8.74401310009987","5.69940098659987","1","No","abcdefg","abcdef"
"Rich Passage","Point Defiance Ferry","-0.636600714749996","-7.85830775809987","6.58510632859988","1","No","abcdef","abcdef"
"Rocky Point","Point Defiance Ferry","-3.3213950325","-10.5431020758499","3.90031201084987","0.999982340585923","No","abcfg","abcdef"
"Salmon Bay, Commodore Park","Point Defiance Ferry","-2.90622065375","-10.1279276970999","4.31548638959988","0.99999986409564","No","abcefg","abcdef"
"Salmon Beach","Point Defiance Ferry","0.553565839000005","-6.66814120434987","7.77527288234988","1","No","abcdef","abcdef"
"Seattle Aquarium, Pier 59","Point Defiance Ferry","0.0830348762500037","-7.13867216709987","7.30474191959988","1","No","abcdef","abcdef"
"Shilshole Bay","Point Defiance Ferry","-6.25529397874999","-13.4770010220999","0.966413064599883","0.267979308484319","No","fg","abcdef"
"Silverdale, Dyes Inlet","Point Defiance Ferry","-3.3490733245","-10.5707803678499","3.87263371884988","0.999976810611318","No","abcfg","abcdef"
"Skiff Point","Point Defiance Ferry","-6.1999373945","-13.4216444378499","1.02176964884987","0.28952524370753","No","fg","abcdef"
"Smith Cove, Terminal 91","Point Defiance Ferry","-2.186585063","-9.40829210634988","5.03512198034987","1","No","abcdefg","abcdef"
"South of Skunk Island","Point Defiance Ferry","-1.16248826125","-8.38419530459987","6.05921878209988","1","No","abcdefg","abcdef"
"Squaxin Island","Point Defiance Ferry","0.387496087250002","-6.83421095609987","7.60920313059987","1","No","abcdef","abcdef"
"Suquamish, Stormwater Outfall","Point Defiance Ferry","4.041030623","-3.18067642034987","11.2627376663499","0.995868721110436","No","de","abcdef"
"Thea Foss Waterway","Point Defiance Ferry","1.28980840445","-5.56130445098978","8.14092125988978","1","No","abcde","abcdef"
"Three Tree Point","Point Defiance Ferry","-0.581244130749998","-7.80295117409987","6.64046291259988","1","No","abcdef","abcdef"
"Tulalip Bay","Point Defiance Ferry","0.784218271750001","-5.80826814714444","7.37670469064444","1","No","abcde","abcdef"
"Tulalip Reservation","Point Defiance Ferry","-1.21784484525","-8.43955188859987","6.00386219809987","1","No","abcdefg","abcdef"
"West Bay Park","Point Defiance Ferry","-1.4669494725","-8.68865651584987","5.75475757084988","1","No","abcdefg","abcdef"
"Williams Olson Park","Point Defiance Ferry","-3.70889112","-10.9305981633499","3.51281592334988","0.99950959212435","No","abcfg","abcdef"
"Purdy, Burley Lagoon","Port Angeles Yacht Club","2.52795066291668","-4.06453575597776","9.12043708181112","0.999999981143909","No","abcde","abcdef"
"Purdy, Dexters","Port Angeles Yacht Club","0.950288023416673","-5.64219839547777","7.54277444231111","1","No","abcdef","abcdef"
"Raft Island Park","Port Angeles Yacht Club","-3.25681235133332","-9.84929877022776","3.33567406756112","0.99983599705688","No","bcfg","abcdef"
"Reach Island","Port Angeles Yacht Club","-0.68273120133333","-7.27521762022777","5.90975521756111","1","No","abcdefg","abcdef"
"Rich Passage","Port Angeles Yacht Club","0.202974140666673","-6.38951227822777","6.79546055956111","1","No","abcdef","abcdef"
"Rocky Point","Port Angeles Yacht Club","-2.48182017708334","-9.07430659597777","4.1106662418111","0.999999991373504","No","abcfg","abcdef"
"Salmon Bay, Commodore Park","Port Angeles Yacht Club","-2.06664579833333","-8.65913221722777","4.52584062056111","1","No","abcefg","abcdef"
"Salmon Beach","Port Angeles Yacht Club","1.39314069441667","-5.19934572447776","7.98562711331111","1","No","abcdef","abcdef"
"Seattle Aquarium, Pier 59","Port Angeles Yacht Club","0.922609731666673","-5.66987668722777","7.51509615056111","1","No","abcdef","abcdef"
"Shilshole Bay","Port Angeles Yacht Club","-5.41571912333332","-12.0082055422278","1.17676729556112","0.407019624694731","No","fg","abcdef"
"Silverdale, Dyes Inlet","Port Angeles Yacht Club","-2.50949846908333","-9.10198488797777","4.08298794981111","0.999999986159098","No","abcfg","abcdef"
"Skiff Point","Port Angeles Yacht Club","-5.36036253908333","-11.9528489579778","1.2321238798111","0.43629264070645","No","fg","abcdef"
"Smith Cove, Terminal 91","Port Angeles Yacht Club","-1.34701020758333","-7.93949662647777","5.24547621131111","1","No","abcdefg","abcdef"
"South of Skunk Island","Port Angeles Yacht Club","-0.322913405833329","-6.91539982472777","6.26957301306111","1","No","abcdefg","abcdef"
"Squaxin Island","Port Angeles Yacht Club","1.22707094266667","-5.36541547622777","7.81955736156111","1","No","abcdef","abcdef"
"Suquamish, Stormwater Outfall","Port Angeles Yacht Club","4.88060547841667","-1.71188094047777","11.4730918973111","0.701560921851702","No","de","abcdef"
"Thea Foss Waterway","Port Angeles Yacht Club","2.12938325986667","-4.05491717925421","8.31368369898755","0.999999999842625","No","abcde","abcdef"
"Three Tree Point","Port Angeles Yacht Club","0.258330724666671","-6.33415569422777","6.85081714356111","1","No","abcdef","abcdef"
"Tulalip Bay","Port Angeles Yacht Club","1.62379312716667","-4.27270598219018","7.52029223652352","1","No","abcde","abcdef"
"Tulalip Reservation","Port Angeles Yacht Club","-0.37826998983333","-6.97075640872777","6.21421642906111","1","No","abcdefg","abcdef"
"West Bay Park","Port Angeles Yacht Club","-0.627374617083329","-7.21986103597777","5.96511180181111","1","No","abcdefg","abcdef"
"Williams Olson Park","Port Angeles Yacht Club","-2.86931626458333","-9.46180268347777","3.72317015431111","0.999997361701482","No","abcfg","abcdef"
"Purdy, Dexters","Purdy, Burley Lagoon","-1.5776626395","-8.79936968284988","5.64404440384987","1","No","abcdef","abcde"
"Raft Island Park","Purdy, Burley Lagoon","-5.78476301425","-13.0064700575999","1.43694402909987","0.479615167951589","No","bcfg","abcde"
"Reach Island","Purdy, Burley Lagoon","-3.21068186425001","-10.4323889075999","4.01102517909987","0.999994409047946","No","abcdefg","abcde"
"Rich Passage","Purdy, Burley Lagoon","-2.32497652225","-9.54668356559988","4.89673052109987","1","No","abcdef","abcde"
"Rocky Point","Purdy, Burley Lagoon","-5.00977084000001","-12.2314778833499","2.21193620334986","0.844563457841485","No","abcfg","abcde"
"Salmon Bay, Commodore Park","Purdy, Burley Lagoon","-4.59459646125","-11.8163035045999","2.62711058209987","0.952015946265847","No","abcefg","abcde"
"Salmon Beach","Purdy, Burley Lagoon","-1.1348099685","-8.35651701184987","6.08689707484987","1","No","abcdef","abcde"
"Seattle Aquarium, Pier 59","Purdy, Burley Lagoon","-1.60534093125","-8.82704797459988","5.61636611209987","1","No","abcdef","abcde"
"Shilshole Bay","Purdy, Burley Lagoon","-7.94366978625","-15.1653768295999","-0.721962742900124","0.0102159583002025","Yes","fg","abcde"
"Silverdale, Dyes Inlet","Purdy, Burley Lagoon","-5.037449132","-12.2591561753499","2.18425791134987","0.834514923904979","No","abcfg","abcde"
"Skiff Point","Purdy, Burley Lagoon","-7.88831320200001","-15.1100202453499","-0.666606158650137","0.0116359267731418","Yes","fg","abcde"
"Smith Cove, Terminal 91","Purdy, Burley Lagoon","-3.87496087050001","-11.0966679138499","3.34674617284986","0.998469432798561","No","abcdefg","abcde"
"South of Skunk Island","Purdy, Burley Lagoon","-2.85086406875","-10.0725711120999","4.37084297459987","0.999999937293841","No","abcdefg","abcde"
"Squaxin Island","Purdy, Burley Lagoon","-1.30087972025001","-8.52258676359988","5.92082732309987","1","No","abcdef","abcde"
"Suquamish, Stormwater Outfall","Purdy, Burley Lagoon","2.35265481549999","-4.86905222784988","9.57436185884987","0.99999999998905","No","de","abcde"
"Thea Foss Waterway","Purdy, Burley Lagoon","-0.398567403050007","-7.24968025848979","6.45254545238977","1","No","abcde","abcde"
"Three Tree Point","Purdy, Burley Lagoon","-2.26961993825001","-9.49132698159988","4.95208710509987","1","No","abcdef","abcde"
"Tulalip Bay","Purdy, Burley Lagoon","-0.904157535750006","-7.49664395464444","5.68832888314443","1","No","abcde","abcde"
"Tulalip Reservation","Purdy, Burley Lagoon","-2.90622065275001","-10.1279276960999","4.31548639059987","0.999999864095642","No","abcdefg","abcde"
"West Bay Park","Purdy, Burley Lagoon","-3.15532528","-10.3770323233499","4.06638176334987","0.999996971201672","No","abcdefg","abcde"
"Williams Olson Park","Purdy, Burley Lagoon","-5.3972669275","-12.6189739708499","1.82444011584987","0.676820776341086","No","abcfg","abcde"
"Raft Island Park","Purdy, Dexters","-4.20710037475","-11.4288074180999","3.01460666859988","0.990202431482483","No","bcfg","abcdef"
"Reach Island","Purdy, Dexters","-1.63301922475","-8.85472626809988","5.58868781859987","1","No","abcdefg","abcdef"
"Rich Passage","Purdy, Dexters","-0.747313882749999","-7.96902092609987","6.47439316059987","1","No","abcdef","abcdef"
"Rocky Point","Purdy, Dexters","-3.43210820050001","-10.6538152438499","3.78959884284987","0.999949266628325","No","abcfg","abcdef"
