"Grouping_Variable","Metric","Analyte","Spearman_Rho","P_Value"
"site_number","ci_wet_volume","a16",0.0648381268967319,0.583114554147682
"site_number","ci_wet_volume","a17",0.077900536198449,0.509433093855913
"site_number","ci_wet_volume","a18",0.077900536198449,0.509433093855913
"site_number","ci_wet_volume","a19",0.0730724801526897,0.536101083033412
"site_number","ci_wet_volume","a20",0.0912147152939635,0.439573686008042
"site_number","ci_wet_volume","a21",0.111696928518765,0.343402266446192
"site_number","ci_wet_volume","a22",0.062275998995148,0.59811717578343
"site_number","ci_wet_volume","a23",0.0868161488964465,0.462037068468857
"site_number","ci_wet_volume","a24",0.121412280561765,0.30279180120967
"site_number","ci_wet_volume","a25",0.137066437740807,0.244212421316633
"site_number","ci_wet_volume","a26",0.161962027350996,0.168002133554447
"site_number","ci_wet_volume","a27",0.0441781938174855,0.708591981262668
"site_number","ci_wet_volume","a28",0.0298865555225229,0.800443345541831
"site_number","ci_wet_volume","a29",0.159903439037007,0.173545921257135
"site_number","ci_wet_volume","a30",0.0505612985896398,0.668786730382966
"site_number","ci_wet_volume","a31",0.0791593851674354,0.502593331538931
"site_number","ci_wet_volume","a32",0.0892301769193262,0.449631821071251
"site_number","ci_wet_volume","a33",0.162998726501926,0.165260091688667
"site_number","ci_wet_volume","a34",0.117620923666936,0.318251557217264
"site_number","ci_wet_volume","a35",0.0676224046163723,0.567008764781229
"site_number","ci_wet_volume","a36",0.13161636220449,0.263651494595459
"site_number","ci_wet_volume","a37",0.170922070012605,0.145383296665272
"site_number","ci_wet_volume","a38",0.02770948730557,0.814711030753735
"site_number","ci_wet_volume","a39",0.151757945708271,0.196795105494121
"site_number","ci_wet_volume","a40",0.0379431889240354,0.748241916555507
"site_number","ci_wet_volume","a41",0.0868161488964465,0.462037068468857
"site_number","ci_wet_volume","a42",0.0792778650703988,0.501952045783644
"site_number","ci_wet_volume","a43",0.0973460502723205,0.409310247534796
"site_number","ci_wet_volume","a44",0.0929178638990626,0.431043482933338
"site_number","ci_wet_volume","a45",0.0741536092672309,0.530070179380689
"site_number","ci_wet_volume","a46",0.0973460502723205,0.409310247534796
"site_number","ci_wet_volume","a47",0.0892449869071966,0.449556290415754
"site_number","ci_wet_volume","a48",0.0792778650703988,0.501952045783644
"site_number","ci_wet_volume","a49",0.0931696336928599,0.42979052093349
"site_number","ci_wet_volume","a50",0.244809099498168,0.0355377772300977
"site_number","ci_wet_volume","a51",0.305130180094419,0.00820525610809128
"site_number","ci_wet_volume","a52",0.236737656108785,0.0422763012123757
"site_number","ci_wet_volume","a53",0.142768283070922,0.224954780520387
"site_number","ci_wet_volume","a54",0.0885637274651569,0.453037982337614
"site_number","ci_wet_volume","a55",0.151091496254102,0.19879162394817
"site_number","ci_wet_volume","a56",0.119057492490367,0.312335225672142
"site_number","ci_wet_volume","a57",0.14860341829187,0.206373295000425
"site_number","ci_wet_volume","a58",0.113474127063216,0.335729874199999
"site_number","ci_wet_volume","a59",0.0792778650703988,0.501952045783644
"site_number","ci_wet_volume","a60",0.181629691242924,0.121441741018691
"site_number","ci_wet_volume","a61",0.107668611818008,0.361195101588999
"site_number","ci_wet_volume","a62",0.0961612512426863,0.415061707036551
"site_number","ci_wet_volume","a63",0.077900536198449,0.509433093855913
"site_number","ci_wet_volume","a64",-0.00567222535437376,0.961744941363019
"site_number","ci_wet_volume","a65",0.114199816468867,0.332628293622503
"site_number","ci_wet_volume","a66",0.0792778650703988,0.501952045783644
"site_number","ci_wet_volume","a67",0.114199816468867,0.332628293622503
"site_number","ci_wet_volume","a68",0.100056278052609,0.396329643827012
"site_number","ci_wet_volume","a69",0.10494357404985,0.37354639229984
"site_number","ci_wet_volume","a70",0.0738722194976928,0.531636612288223
"site_number","ci_wet_volume","a71",0.0676224046163723,0.567008764781229
"site_number","ci_wet_volume","a72",0.0668819052228509,0.571271790297656
"site_number","ci_wet_volume","a73",0.0622463790194071,0.598291615459102
"site_number","ci_wet_volume","a74",0.0225408015387908,0.848818346637838
"site_number","ci_wet_volume","a75",0.0716359113292582,0.544166717570811
"site_number","ci_wet_volume","a76",0.186398507337201,0.111804921853854
"site_number","ci_wet_volume","a77",0.0882823376956188,0.454480409828097
"site_number","ci_wet_volume","a78",-0.0287906164201112,0.807617885224891
"site_number","ci_wet_volume","a80",0.0190456444013699,0.872044467119118
"site_number","ci_wet_volume","a81",-0.082195432680873,0.486295094768651
"site_number","ci_wet_volume","a82",0.0729243802739854,0.536929859751708
"site_number","ci_wet_volume","a83",0.0761825776054795,0.518843754560094
"site_number","ci_wet_volume","a84",0.0201119635280406,0.864946134546506
"site_number","ci_wet_volume","a85",0.00744942389882507,0.949772683881955
"site_number","ci_wet_volume","a86",0.0622611890072775,0.598204392795461
"site_number","ci_wet_volume","a87",0.00245845798649098,0.983414423979095
"site_number","ci_wet_volume","a88",-0.0358401706464347,0.761769951003329
"site_number","ci_wet_volume","a89",0.0901335861794222,0.445037360361322
"site_number","ci_wet_volume","a90",0.00952282220068493,0.935819252150064
"site_number","ci_wet_volume","a91",0.109490240326071,0.353080096961332
"site_number","ci_wet_volume","a92",-0.0900151062764588,0.445638415161169
"site_number","ci_wet_volume","a93",0.103862444935309,0.37851669481423
"site_number","ci_wet_volume","a94",0.117354343885268,0.31935728695308
"site_number","ci_wet_volume","a95",0.103477385250677,0.380296521103403
"site_number","ci_wet_volume","a96",0.106128373079484,0.368145143559665
"site_number","ci_wet_volume","a97",0.0819436628870758,0.487635929713416
"site_number","ci_wet_volume","a98",0.13161636220449,0.263651494595459
"site_number","ci_wet_volume","a99",0.235937916763782,0.0429980648828514
"site_number","ci_wet_volume","a100",0.100930067336964,0.392197091249049
"site_number","ci_wet_volume","a101",0.116169544855634,0.324301375549085
"site_number","ci_wet_volume","a102",0.11846509297555,0.314766298457902
"site_number","ci_wet_volume","a103",0.11465892609285,0.330675455970792
"site_number","ci_wet_volume","a104",0.134933799487466,0.251698240336301
"site_number","ci_wet_volume","a105",0.155801072396898,0.18499048497705
"site_number","ci_wet_volume","a106",0.0839874412131948,0.476808145318131
"site_number","ci_wet_volume","a107",0.0804182341364218,0.495801412170624
"site_number","ci_wet_volume","a108",0.107564941902915,0.361660348404434
"site_number","ci_wet_volume","a109",0.101448416912429,0.389757714946425
"site_number","ci_wet_volume","a110",0.1285062647517,0.2752005730177
"site_number","ci_wet_volume","a111",0.0976126300539882,0.408022596243191
"site_number","ci_wet_volume","a112",0.099997038101127,0.396610745236318
"site_number","ci_wet_volume","a113",-0.00115517905389335,0.992206349335262
"site_number","ci_wet_volume","a114",-0.0136992387801455,0.907775835465154
"site_number","ci_wet_volume","a115",0.0396759575048755,0.737152113457646
"site_number","ci_wet_volume","a116",0.0677705044950766,0.56615795426689
"site_number","ci_wet_volume","a117",0.0996415983922367,0.39829982600122
"site_number","ci_wet_volume","a118",0.0709546518872185,0.548012193396747
"site_number","ci_wet_volume","a119",0.0132105091804214,0.91105236976867
"site_number","ci_wet_volume","a120",-0.0369953497003281,0.754329944409588
"site_number","ci_wet_volume","a121",0.114022096614422,0.333386184159785
"site_number","ci_wet_volume","a122",0.0353958710103219,0.764637283841224
"site_number","ci_wet_volume","a123",0.0609134801110686,0.606164673722447
"site_number","ci_wet_volume","a124",0.062068659164962,0.599338727888301
"site_number","ci_wet_volume","a125",0.24660110803049,0.0341702767027683
"site_number","ci_wet_volume","a126",0.00556855543928077,0.96244360952586
"site_number","ci_wet_volume","a127",0.133156600943014,0.258054928897243
"site_number","ci_wet_volume","a128",0.0962797311456497,0.414484465868969
"site_number","ci_wet_volume","a129",0.00878232280716355,0.940800624789099
"site_number","ci_wet_volume","a130",-0.0211338526911002,0.85815355445089
"site_number","ci_wet_volume","a131",0.141836304089281,0.228027623565836
"site_number","ci_wet_shell_weight","a1",-0.0814697432752221,0.490165144117543
"site_number","ci_wet_shell_weight","a2",-0.0993453986348282,0.399710628420349
"site_number","ci_wet_shell_weight","a3",-0.111578448615801,0.343917627572373
"site_number","ci_wet_shell_weight","a4",-0.113429697099605,0.335920357123964
"site_number","ci_wet_shell_weight","a5",-0.0636533278670977,0.590030832933419
"site_number","ci_wet_shell_weight","a6",-0.128269304945773,0.276094150120508
"site_number","ci_wet_shell_weight","a7",-0.121338230622413,0.30308898632351
"site_number","ci_wet_shell_weight","a8",-0.113163117317937,0.33706468436863
"site_number","ci_wet_shell_weight","a9",-0.103536625202159,0.380022374479519
"site_number","ci_wet_shell_weight","a10",-0.108572021078105,0.357156376238429
"site_number","ci_wet_shell_weight","a11",-0.112052368227655,0.341859082669685
"site_number","ci_wet_shell_weight","a12",-0.116288024758597,0.323804782621213
"site_number","ci_wet_shell_weight","a13",-0.13093510276245,0.266152852859417
"site_number","ci_wet_shell_weight","a14",-0.116288024758597,0.323804782621213
"site_number","ci_wet_shell_weight","a15",-0.180415272237549,0.123994586556199
"site_number","ci_wet_shell_weight","a16",-0.148114688692146,0.207886387015543
"site_number","ci_wet_shell_weight","a17",-0.116288024758597,0.323804782621213
"site_number","ci_wet_shell_weight","a18",-0.116288024758597,0.323804782621213
"site_number","ci_wet_shell_weight","a19",-0.121338230622413,0.30308898632351
"site_number","ci_wet_shell_weight","a20",-0.103536625202159,0.380022374479519
"site_number","ci_wet_shell_weight","a21",0.0199638636493364,0.865931389540557
"site_number","ci_wet_shell_weight","a22",0.0338556322717974,0.774601621593905
"site_number","ci_wet_shell_weight","a23",-0.11430348638396,0.332186694244879
"site_number","ci_wet_shell_weight","a24",0.0833209917590255,0.480324714755903
"site_number","ci_wet_shell_weight","a25",0.0543970854480805,0.645289467007509
"site_number","ci_wet_shell_weight","a26",0.0581736323550395,0.62248880678615
"site_number","ci_wet_shell_weight","a27",-0.00986345192170477,0.933528634814776
"site_number","ci_wet_shell_weight","a28",-0.0458517224468438,0.698074878037539
"site_number","ci_wet_shell_weight","a29",-0.078833565434286,0.504359051538796
"site_number","ci_wet_shell_weight","a30",-0.0270282278635303,0.819188372502881
"site_number","ci_wet_shell_weight","a31",-0.113385267135994,0.336110908134024
"site_number","ci_wet_shell_weight","a32",-0.10184828658493,0.387882097222939
"site_number","ci_wet_shell_weight","a33",-0.0401350671288587,0.734222640263288
"site_number","ci_wet_shell_weight","a34",-0.0997156483315889,0.397947584792464
"site_number","ci_wet_shell_weight","a35",-0.119338882259905,0.311184720390414
"site_number","ci_wet_shell_weight","a36",-0.130194603368929,0.268889802241952
"site_number","ci_wet_shell_weight","a37",0.168745001795652,0.150656816369169
"site_number","ci_wet_shell_weight","a38",-0.0629720684250581,0.594024369397069
"site_number","ci_wet_shell_weight","a39",-0.129809543684298,0.270320465758077
"site_number","ci_wet_shell_weight","a40",-0.0332336127812395,0.77863610823647
"site_number","ci_wet_shell_weight","a41",-0.11430348638396,0.332186694244879
"site_number","ci_wet_shell_weight","a42",-0.10944581036246,0.353276670531856
"site_number","ci_wet_shell_weight","a43",-0.110112259816629,0.350335181703794
"site_number","ci_wet_shell_weight","a44",-0.11359260696618,0.335222252624377
"site_number","ci_wet_shell_weight","a45",-0.114170196493126,0.33275453301042
"site_number","ci_wet_shell_weight","a46",-0.110112259816629,0.350335181703794
"site_number","ci_wet_shell_weight","a47",-0.130031693502354,0.269494460634401
"site_number","ci_wet_shell_weight","a48",-0.10944581036246,0.353276670531856
"site_number","ci_wet_shell_weight","a49",-0.126966026013176,0.281043426646472
"site_number","ci_wet_shell_weight","a50",0.248926276126147,0.0324617957225668
"site_number","ci_wet_shell_weight","a51",0.248867036174665,0.0325044173511507
"site_number","ci_wet_shell_weight","a52",0.179186043244303,0.126620107421145
"site_number","ci_wet_shell_weight","a53",-0.0106928112424487,0.927953769098095
"site_number","ci_wet_shell_weight","a54",-0.0470957614279597,0.69029333998256
"site_number","ci_wet_shell_weight","a55",0.0109890109998573,0.925963570330244
"site_number","ci_wet_shell_weight","a56",-0.0597286810814344,0.613200782368923
"site_number","ci_wet_shell_weight","a57",0.21856580099177,0.0613654361753867
"site_number","ci_wet_shell_weight","a58",-0.0909777554880366,0.440767967304219
"site_number","ci_wet_shell_weight","a59",-0.10944581036246,0.353276670531856
"site_number","ci_wet_shell_weight","a60",0.0318562839092897,0.787590281909227
"site_number","ci_wet_shell_weight","a61",-0.0300494653890976,0.799378250170474
"site_number","ci_wet_shell_weight","a62",-0.0291904860926128,0.804998278079349
"site_number","ci_wet_shell_weight","a63",-0.116288024758597,0.323804782621213
"site_number","ci_wet_shell_weight","a64",-0.048561950227132,0.681163273539371
"site_number","ci_wet_shell_weight","a65",-0.109312520471626,0.353866797627963
"site_number","ci_wet_shell_weight","a66",-0.10944581036246,0.353276670531856
"site_number","ci_wet_shell_weight","a67",-0.109312520471626,0.353866797627963
"site_number","ci_wet_shell_weight","a68",-0.12884689447272,0.273919445122154
"site_number","ci_wet_shell_weight","a69",-0.0707473120570325,0.549185159593738
"site_number","ci_wet_shell_weight","a70",-0.11188945836108,0.342565835264357
"site_number","ci_wet_shell_weight","a71",-0.119338882259905,0.311184720390414
"site_number","ci_wet_shell_weight","a72",-0.112333757997193,0.340640481070243
"site_number","ci_wet_shell_weight","a73",-0.117783833533511,0.317577043629798
"site_number","ci_wet_shell_weight","a74",-0.173454577938448,0.139424328224169
"site_number","ci_wet_shell_weight","a75",-0.111800598433858,0.342951721849209
